Name,Rating,Review
No Name,5.0,"hacer una recreación de una joya de culto como nosferatu es un tema de discusión. lo cierto es que la elección de robert eggers como director fue la más correcta porque él conocía la película original y porque si el proyecto hubiese estado a cargo de otro director, el resultado final podría no haber sido tan agradable. cuando werner herzog hizo su versión de nosferatu, copio varias cosas evidentes de la película de murnau, pero también le dio un toque propio y algunas ideas nuevas para que nosferatu (1979) fuera una aceptable recreación del clásico de murnau. con la versión de robert eggers pasa lo mismo, pero llevado a un nivel más alto. aquí eggers no copia al 100% la película original, pero narra la misma historia con un toque propio y cambios que le dan a esta versión un argumento más desarrollado y profundo adentramiento al mismo. como es característico del estilo del director, esta película ofrece una visión bastante sombría y con un ritmo lleno de bastante tensión. al igual que the witch y the lighthouse, la dirección de eggers hace que esta película se sienta como una pesadilla. hay momentos en que la influencia del conde orlock afecta mentalmente a los personajes al punto de que sienten que están atrapados en una pesadilla de la que no pueden despertar. hay momentos en los que parece que la realidad se distorsiona y genera una sensación de tensión en el ambiente. thomas hutter ya se está adentrando en una pesadilla y no es hasta que conoce al conde orlok que comienza a sospechas bastante. en la película de murnau, thomas se mostraba escéptico hasta descubrir lo que orlok era realmente. en la versión de herzog, él ya sospechaba del conde al momento de conocerlo y en esta película pasa eso también, pero con más intensidad. el control que orlok tiene sobre ellen es bastante perturbador y es manifestado como algo similar a una posesión demoniaca. el romanticismo que la película ofrece sobre ellen y orlok parece en parte basarse en lo que coppola hizo con drácula, pero la relación entre ellos en esta película es mucho más oscura. el conde orlok de bill skarsgard es mucho más sombrío y siniestro que su contraparte original. pasa mayor parte del tiempo en las sombras y eso lo hace ver mucho más misterioso y tétrico. el vampiro creado por murnau se basaba más en los strigoi que eran vampiros mucho más horripilantes que un vampiro humano común. en ese momento, le dieron una apariencia más similar a un roedor por su vínculo con la peste bubónica. el conde orlok de esta película sigue el mismo parámetro, pero con un diseño mucho más grotesco y demacrado. aquí orlok es un vampiro más cadavérico y se siente como un auténtico no-muerto que lleva siglos demacrándose. también pudieron dar una breve explicación de cómo orlok se convirtió en un no-muerto. el maquillaje es excelente y pudieron brindar una macabra versión del vampiro nosferatu en su máximo esplendor. el bigote fue sacado de la novela de bram stoker, ya que en ese libro la descripción de drácula incluye un bigote y es un detalle que muy pocas veces se ha usado. aquí logro pegar junto con la vestimenta que pone en evidencia la antigüedad de la criatura. robert eggers logro agregar más desarrollo a los personajes superando lo que murnau y herzog habían hecho. la única diferencia sería orlok que en la versión de herzog es más humano y melancólico. así como herzog ha ofrecido nuevos momentos memorables para sentirse como una película original, robert eggers hace lo mismo. existen muy buenos planos con maravillosa fotografía, estupendo vestuario, buen diseño de producción y el correcto uso de luz y sombra. hay escenas que recuerdan un poco al estilo de tim burton. la película se convierte en una obra gótica con escenas perturbadoras, es bastante poética y aterradora. robert eggers supo renovar este clásico tan querido y hacer una película que está a la altura de la original. al igual que sus predecesoras, esta película está destinada a ser un clásico. nosferatu (2024) es una bella película artística, un cuento gótico que revive el arte del vampirismo en el cine y una digna sucesora de la obra de murnau. una prueba irrefutable de que nosferatu logró seguir perdurando en el tiempo, a pesar de haber pasado 100 años. mi calificación final para esta película es un 10/10."
Louis,5.0,one of the best movies ive seen in years. the acting is fantastic. nosferatus voice is perfection.
No Name,3.0,not enough bats for me
No Name,2.0,boring till the last 3rd of movie. kinda corny.
No Name,5.0,"i imagine many a hollywood veteran director/producer are green with evey towards mr. roger eggers, in the same way hollywood h8s jim cameron.....since egger's films rival many & more of the flopbuster & indeed blockbusters of the 20's  oh & nosferatu is great, it goes without saying. a must-see in the theaters gt me to go back to the movies, i can tell you that. )"
Adam,0.5,not worth the money or time. twilight knock off. expected horror being as the original vampire.  more of a sappy love story… should have streamed instead. save your money
Nichole P,4.0,faired well to the original 1922. just a bit much on the sex and nudity. overall it was great.
No Name,2.0,"i was very disappointed. i found it kind of funny, kind of boring. no chills for me."
Matthew,3.5,definitely the best modern interpretation of the dracula mythos. the first half will have you remembering your first read of dracula. the back half is kind of wonky but we'll shot and acted thru and thru
H Alan R,2.5,interesting but very slow.  didn’t live up to the hype though
No Name,5.0,"i love it, it’s a incredible movie with outstanding cinematography and visuals and score and terrific performances by the entire cast specially by deep and skarsgård and of course the amazing and unique direction by eggers."
Thierry,2.0,not a great version of a well known story with a lack of unexpected turns
Virginia B,1.5,"the screenplay didn’t build the characters enough, because i cared about no one. seemed more focused on demon possession, than vampirism. there were a couple of hopeful moments, but not enough for me to want to recommend it even on streaming."
Andre V,5.0,thank you for this cinematic masterpiece mr eggers !
walla,3.5,"solid cinematography its disgustingly horrifying a bit sexual , a different take on an age old story"
bj,3.5,a little long. too much nudity. amazing cinematic artistry!
No Name,2.0,this director is always a visionary.. but the acting (with exception of nicholas hoult and a few others) is almost to the point of soap opera. i’m a huge fan of “the light house” but this was not worth the watch and length of time.
Garrett,4.0,it was a pretty good remake. it is definitely worth the watch.
No Name,0.5,"huge vampire fan. read everything and watched everything imagineable but my gosh was this movie horrendous. terrible script, jumped around and made zero sense. lily was a very poor actress and bills accent for this movie was all over the place and at times i missed what he was even saying. aaron taylor johnsons acting was the only saving grace for this movie. the scene setting was abysmal how you can have a movie last as long at this one and it be poor at setting scenes is ridiculous, nothing makes you care about any character in this movie. saw a few people leave the cinema at different points which i've never experienced before but came as little surprise. i was glad when it was over."
James B T,5.0,a little bit slow in the middle but great ending  would have liked to see more of nosferatu full gore
Joe,5.0,excellent  .... done right
No Name,1.5,"meh, wait for cable, had high expectations but not delivered."
No Name,2.0,"i thought that was more frighting and scary, but instead it was more awkward, i expected a scary movie not this"
Jeffery,5.0,great atmospheric movie. count orloc is gruesome as ever.
Mary,3.0,same standard dracula story with different names for the characters.
Maria y Juan G,5.0,"just so good, we loved every minute of it"
No Name,3.0,"visually stylish, but a movie you’ll either love or think is severely overrated. if you are not the biggest fan of eggers work, you’ll think the ladder"
No Name,1.0,"the scariest part for me was that it almost bored me to death. and that ending... who came up with that? seriously. can't recommend it. which is really sad because i had high hopes for it. don't get me wrong - i loved the original, liked a lot of the pictures but all in all the story was extremly slow and it was very hard for me to stay awake most of the time.. :-("
No Name,1.5,"super boring. they forgot the plot. copy/paste of bram stoker dracula, which was also boring. nice cinematography. dialog seems contrived, and that’s coming from someone who enjoyed the witch. i think eggers needs to go back to low budget, this felt like an ultra produced nothing burger."
No Name,3.0,poor script. the story jumps around too much for its own good. visually astounding
John,5.0,loved the plot and cinematography best vampire movie i think i’ve ever seen
Alexander S,5.0,"second row imax put me in the movie and it was a great telling of the tale. eggers really delivers a sort of descent that relies on rich sensory experiences and no horror gimmicks.  see this in imax, as close as you can stand, so that the image and sound overwhelm.  when count orlock looms above you, youll understand"
Brianna,5.0,this was a masterpiece had us hooked through the whole thing
No Name,1.0,it's very rare that we walk out of a movie. we weren't the only ones either. with a stellar cast i'd expecting something really good. it was just a poor hammer house of horror type movie. visuals similar to some of those on the dracula movie with val kilmer. shame really as it had potential
No Name,3.0,very stylish and engaging version of the classic dracula story but rather plodding at times.
Alex,4.0,visually stunning in true robert eggers fashion.  stellar acting performances all around.  it was a little longer than it needed to be but an overall great movie.
Ronald,1.0,"poor script, story jumped around to much. to dark i assume to hide the poor stage props. ""dark shadows"" was done better than this movie"
Boyle M,2.5,movie was silly. visually great. just another robert eggers movie.
Jarell W,3.5,"adequate remake of a film from the 1920s. i am a lover of vampire movies, so the bias probably added an extra star. the tone and atmosphere were outstanding, yet the plot was problematic when focusing on the character thomas hutter (nicolas hoult), who seemed to make the worse decisions imaginable. although i guess his idiocy was necessary to drive the plot forward. overall the movie was worth seeing, but isn’t something i will revisit often."
No Name,0.5,terrible watch. needs to be rated at least ma15+ for the gore. while the visuals and effects were great they were not met with an ounce of storyline.
No Name,4.5,this movie is simply amazing
No Name,4.0,pretty swag. vampire looks hella gnarly.
Jasaire,5.0,"wowsers!!! this is in no way like the 1920s version. i love the creativity of the story, realistic graphics and make up. in my opinion, i think this movie is great for halloween, a spooky valentine's day or any day of the year. i will definitely see this movie again."
No Name,3.5,"another dracula movie? pshaw..... nevermind! upon watching i was actually pleasantly surprised.  this is the only major adaptation that actually does a halfway decent job at recreating the novel. major props for the sets and atmosphere, takes itself a little too seriously in the acting department sometimes but has a satisfying runtime and resolution. i enjoyed dafoe a lot in this."
No Name,5.0,"it was a beautiful movie, every scene was magnificent. i truly loved this film"
Itza,5.0,it was a great movie very relaxing to watch and entertaining.  i recommend it 100%
Ben W,4.0,"visually beautiful. story was gripping, although the dracula/vampire story has been told time and time again. good effects, great acting (other than aaron taylor johnson), excellent visuals and cinematography, etc, etc. can be slow at times, but i always appreciate a slow burn."
No Name,3.5,"hauntingly beautiful, and worth it for the visuals alone."
Robyn B,5.0,"amazing cinematography, settings, costumes, and overall creepiness!"
No Name,5.0,"it creeps under your skin. a visually stunning adaptation of 1922 nosferatu that honours the original whilst introducing new layers to it, making it a complex alluring gothic horror masterpiece."
Keishon,5.0,probably one of the best horror films i have ever watched!
slipkid99 L,3.0,i thought the ending was a bit anticlimactic.
No Name,5.0,imax viewing was so intense. im not a scary movie guy but i love films. i did not have any back story other than knowing what a vampire is and i was on edge the whole film. i dont think ill ever watch this again.
No Name,1.0,way too long. boring.
No Name,5.0,"so cinematic and detailed. love the production , little slow but worth watching"
No Name,4.0,"i’ve been a fan of the original silent film ever since they played a 16mm print for us in elementary school, during a rained out recess, and it scared the hell out of me. this film is very true to the original but it also fleshes out the story and characters some more."
Peter,4.0,great movie just not exactly what we expected
No Name,0.5,"we’ve never walked out of a movie before, but we walked out of this one. it was trying to do something but it was just awful. not even willem defoe could save it. the plot is all over the place, so much so that i’m not sure there even is one. the characters give you no reason to care about them whatsoever. didn’t even enjoy the cinematography of it. nosferatu is barely in the damn thing.  long, dull, and just plain bad. i don’t know how they made a famous vampire story boring, but they certainly did."
Masha,1.0,honestly was very boring.
No Name,4.0,well crafted and will definitely be seeing a second time!
Michael,5.0,great movie and time spent with my daughter in a comfortable theatre.
No Name,5.0,a masterpiece. it’s in my top 3 vampire movies.
Jeffrey Lang,5.0,this is one of the most absolutely beautiful things i have ever seen. there was not one frame of the film that didn’t convey the feel and tone of the story.
Greg P,4.0,very scary with impending dread layered throughout. beautifully shot
Jessica,3.5,great movie. i just know a lot of people wouldnt be able to understand it. its filled with social commentary but at the heart is a love story and a womans struggle to feel whole. fantastic acting- the director is incredible.
Kevin K,5.0,"a perfect film in every way. i wish all movies were made this well, with this level of cinematography, acting, and writing."
No Name,4.0,"robert eggers gives us one of the best cinematic horror atmospheres we've seen in a long time  this may not be the definitive version we'll see of nosferatu, but it is the most exciting so far. this is due to robert eggers' signature gothic style and his way of telling the story, with the notion that the vampire is a terrible and terrifying being, without any other characteristic that differentiates him.  this ancient vampire continues to be terrifying, firstly because its director does not romanticize the character, but rather gives him that disturbing and chilling air, and secondly because eggers truly understands that nosferatu does not focus on the supernatural terror of an everlasting creature, but on power. impeccable, malicious, immaculate and destructive power. a film with incredible work (especially its photography), cinematically it is full of references and amazing details.  robert eggers adds a new treasure to his outstanding filmography."
brian h,4.0,"great film, beautifully haunting visuals, touched on so many emotions."
No Name,3.5,i enjoyed this even though it was in the main a retelling of “bram stoker’s dracula” with keanu reeves & gary oldman.
No Name,0.5,"the only thing i liked was the atmosphere and filming quality and  movement of the camera.   it was showing the nosferatu toooooo much, he was speaking none stop,the way he was breathing sometimes became like comedy movies. for us it was more comedy than horror ."
Dante,5.0,the best bram stoker adaptation to date! bravo!
James,1.5,"boring, hard to understand some characters, too dark."
No Name,4.5,visually stunning. glad i saw it in theaters
No Name,0.5,i hated this movie. cannot recommend it to anyone. it’s advertised as a horror movie but there is nothing remotely scary about this except maybe the oversexualisation of the women in this movie. honestly this felt more like a porn film than a horror movie. i see what they were trying to do with the creepy and sensual vibes but they just did not execute it well at all. everytime something happens to the female characters in this movie their breasts are out and instead of screaming in pain they’re moaning in a sensual manner. i have a lot more to say about this movie it was just so bad. however if you go into watching this thinking of it as a comedy it might be a little more bearable to watch.
Thomas,4.5,great special effects
No Name,5.0,"one of the best horror movies of all time... not just that , it's a brilliantly made movie... the language is a little tough to understand but otherwise everything is captivating. a must watch!"
No Name,3.0,"the visuals and cinematography are very good.  the acting from the cast is all very good apart from emma corrin who i thought gave a sub par performance, i don't think she was correctly cast for her role.  i found myself expecting more from the film.  slightly disappointed but still enjoyed watching it - with the visuals still staying with me the next day."
Kenneth D,4.5,feels like the definitive dracula movie (with respect to gary oldman). eggers was the perfect director to bring the book and original movie back to life
Sandra,5.0,visually stunning with odes to the 1920s version.
Prayash,5.0,"the movie was really scary, and it was one of those scary movies where you wanna get up and leave while its happening, and then afterwards youre like woah that was so good!"
Lisa B,5.0,"dark gritty, true horror film"
No Name,4.0,very nice movie.....!!!!
Susan K,4.0,"i loved that the film hinted back to old dracula movies, but the dracula was hard to understand at times.  otherwise, the acting was great and the cinematography was really cool.  i didn't know what to expect and i really liked the film. it could win awards."
Omarr M,4.0,"highy atmospheric, well acted, spectacle, that brings new life to a classic tale.  spectacular cinematography."
No Name,1.0,"the plot moves at an unbearably slow pace, and any scary or suspenseful moments are over almost as soon as they begin, leaving no time for real tension to build. the constant, abrupt scene changes make it hard to stay engaged, and the overall experience feels disjointed. while it has some iconic visuals, the lack of flow and weak pacing made it a chore to watch. i found myself struggling to stay awake. this one might only appeal to film history buffs."
No Name,3.0,"it looks great, has plenty of atmosphere and doesn't drag and i enjoyed simon mcburney and eileen dafoe's performances. but i thought orlok was ridiculously ott as a monster which meant i found him humourous rather than scary, and felt rather sorry for atj who was poor in a thankless and fairly pointless role."
Christopher G,5.0,"very well written, casted, and produced! enjoyed it"
No Name,4.0,gran manera de abordar un tema tan cliché como lo son los vampiros
Jacob,5.0,i liked the scary guy he was scary to me
No Name,4.0,"a reação de abrir um sorriso ao reconhecer referências de diretores que tu admiras influenciando o trabalho de outro dos grandes. a experiência com a versão de nosferatu de robert eggers é de sorver o fôlego. estão presentes elementos da estética gótica, desde a arquitetura da cidade e do castelo do vampiro, até a tez alva e o figurino da protagonista. mas, eggers compõe o seu nosferatu mais próximo a dimensão de horror, elemento manifesto na versão de 1922 de murnau, com referências a clássicos do terror como o exorcista de 1973. o diretor mantém muitas das características de sua filmografia no longa: a película escura que trabalha a luz a partir do destaque, o feixe luminoso que desenha não apenas uma silhueta à janela, mas um caminho inevitável à presença maligna que ali está; a composição cênica de navios ao mar revolto, também manifestos em o farol e o homem do norte; a trilha sonora que encaixa como uma luva, seja para acentuar a sensação de incômodo, seja para antever um jump scare (os quais são bem trabalhados e entram bem na narrativa). lilly rose deep está muito bem no papel de ellen. confesso que logo que vi o anúncio da versão de nosferatu do eggers imaginei que anya taylor joy ficaria com o papel, mas lilly conseguiu equilibrar abjeção, horror e desejo na construção psicológica de sua personagem. bill skarsgård para além do conde orlock, interpreta o puro mal e o assombro que provoca não é marcado apenas nos momentos em que o monstro aparece (aliás, belo trabalho de maquiagem), mas sua presença maligna é representada ainda que em sua ausência.  pelo incômodo, estética e intransponível assombro nessa versão, nosferatu do eggers conquistou meu coração. a comparação com o clássico do murnau é inevitável, mas precisa ser localizada no período histórico. murnau é expressionismo alemão, uma outra construção de plano. na contemporaneidade, a comparação é desproporcional."
No Name,3.0,"tries to be supremely sinister and tragic and doesn't quite manage it. lovely acting, nice scenery and tone but it doesn't come together. too many elements murk it up. borrows extensively from the gary oldman one. seems like it's going to be clever and a bit weird, but is just a big movie dressed up in gothic tones."
No Name,5.0,"a spectacularly well-made film that i wanted to see again right away after leaving the cinema because i was so distracted by the beauty of each and every shot, i find it difficult to recall the core content and any one particular part of the film.  this film could easily be edited as a silent movie as the soundtrack is also absolute perfection.  the acting has been criticized but i honestly believe there was a need for overacting due to the ambiance and as a further homage to the original film, no single actor stole the show as the star of this film is the film itself. incredible set design and costumes, i can almost guarantee that this film will win at least two oscars, maybe it'll end up with five or six."
PortRow,3.0,"very stylish and the acting is very good, if occasionally a little over the top. the dialogue that count orlok has is overly florid (its a choice to emphasize his being from another time but it bordered on reading silly (he speaks romanian with subtitles) and the direction tends to telegraph when you are going to be jump-scared—and almost all of the horror is the show build up to a jump-scare or occasionally some gore. im glad i saw it but doubt i will be watching it when its streaming or on tv."
Thomas E,5.0,"very good take on an often told story. the leads were all excellent with the exception of one who has given up acting to play himself, over and over again."
No Name,2.0,"filme ruim mas muito bem feito.  os primeiros 30 minutos prometem muito mas quanto mais o tempo passa, o filme se torna quase uma comédia.  apesar de ser lindo visualmente e dos atores entregarem muito, a história é sem pé nem cabeça e ao decorrer do filme você se questiona se está captando o sentido ou se de fato, não há nenhum.  além disso, o que mais me irritou foi a quantidade de momentos com conotação sexual sem necessidade. o filme, em algum momento, passa a ser uma série de abusos das mulheres protagonistas.  por fim, é um daqueles filmes pra assistir quando der ""na telha"" e quando sair no streaming. não vale a pena ir ao cinema por ele."
Roger L,5.0,great lighting in film.   good story.  very scary and icky parts   enjoyed it overall.    not a film for grandma   it would scare her lol
No Name,4.0,masterpiece of a remake and another modern classic of robert eggers.
karenAnn,4.0,liked bram stokers dracula better but this was good
No Name,4.0,nosferatu is haunting beautiful.it is a dark fantasy and gothic masterpiece but only for the niche audiences.
Matt F,1.0,"too long and not worth the time. if it was trying to do something better with the dracula story, i missed it. didnt like the old movie and i dont like this one."
No Name,1.0,"i really, really wanted to like this film. i love the original and everything to do with dracula, and i'm a huge fan of gothic cinema, but this movie was a huge disappointment for me. some of the acting was very nicely done, and i can appreciate the atmosphere and the cinematography. and in fact, the first 30 minutes had me believing that it was going to be a fantastic movie. however, the longer it went on, the more the plot got extremely murky. the audience in my theater laughed several times at points that were clearly not meant to be funny, and there were so many plot holes. i also found myself really confused and disheartened by what their thesis wanted to be. it seemed like they wanted to say something about sexual assault, but didn't have a clear point. the fact that she ""sacrifices herself"" at the end made me wonder if they knew what message they wanted to get across at all, or if they only wanted to show the bleakness of a woman being assaulted multiple times just for the sake of it. i would say that i would rewatch it to try to figure it out, but i don't think i could subject myself to that again. and not to mention the horrible mustache. he looked like waluigi. bad all around. its only saving grace was willem dafoe. without him and his performance, i might even call it unwatchable. i had to rewatch the 1930s dracula when i got home just to cleanse my pallet."
No Name,4.0,"el cine expresionista regreso en forma de ficha.  el regreso del joven maestro roberto eggers en su séptima pelicula dirigida reimaginando la película nosferatu una de las abanderadas adaptaciones del cine expresionista de los 20s. con una reimaginacion del mito de dracula en el cine. invita a el espectador a abrir la mente a el significado del mito del monstruo maldito, desde un punto esotérico/ oculitista. y de  la  mano de una fotográfica ambiental y un sonido que abraza la idea de llevar a lo más oscuro el mito del relato tétrico romántico de dracula de bram stoker. una película 🎥 para los amantes del cine que requiere reflexion y paciencia."
No Name,5.0,fantastic horror movie
No Name,5.0,"great film!!!!!!!! second best nosferatu, right after spongebob."
Erica,5.0,10/10 super freaky and loved the male cast 😛
Devon P,5.0,"amazing cinematography, directing, casting, locations, and costuming. note that although nasferatu is not a horror movie, it is still extremely visceral in style and not for the weak.   if you are into film and cinematography like myself, i highly recommend it. it deserves an academy award."
Deryk,5.0,superb acting. love that they stuck somewhat to the original movie!
No Name,3.0,lovely cinematography but i felt like it was unnecessarily grotesque sometimes.
VM,1.0,was really impressed with lily rose depp’s performance. the movie however was a disappointment.
Srikrishnan R,1.0,very very boring.  the first movie that i've actually ever walked out on
Justin,4.0,"having never seen the original silent movie, i didn’t know what to think going into this movie. the movie is basically a retelling of the novel “dracula” by bram stoker. for the most part the movie stays true to the source material, while changing a couple things to make it stand on its own. while not terrifying, it’s definitely grotesque & interesting enough to keep you glued to the screen. i appreciate that you don’t really see the main antagonist count orlok (the vampire). the actors did such a great job especially willem defoe who always shines in whatever role he plays. the one down side i would point out is sometimes the lore is a little hard to follow towards the end. one instance was how they explained how the vampire curse actually works. other than that this is a solid movie that would recommend seeing in theaters over waiting for it to hit streaming platforms."
Clecio L,2.0,not good pretentious
smith9298,3.5,"incredible cinematography, skarsgard was creepy but the character was more like a slow speaking old vamp.  other actors were good and the story was interesting, maybe worth watching at home though."
No Name,0.5,oh my lord this was the most boring movie i’ve ever seen in my life
Fieldy,5.0,"good movie overall, same vibe as nosferatu 1922"
Joshua,5.0,"love me some good gothic horror, and this one takes the cake for being one of the greatest horror movies of the decade."
No Name,1.0,"way too long. did not earn its genre. more gross than scary and none of the relationships had depth. it was super flat. i wanted to like this so bad but it lacked.  1 star for the cool sets, makeup/costumes & the cats."
Andre,5.0,"if you love gothic horror and can handle mature adult themes, this is an experience of a lifetime! an absolute masterpiece. i never thought i would see something more iconic than dracula (1931). this is hands down one of the best works in the history of cinema. a round of applause to everyone involved in making this movie."
Arielle,2.5,i gave it a higher rating because of its originality along with the beautiful filmography but for me it was a super slow burn through the whole film and lacked the horror and excitement i was craving. recommend to watch at least once.
No Name,3.0,"truthfully, it was beautiful in terms of cinematic achievement. the script was similar to that of the original, by that, i mean the scenes and what occurred since the original was silent film. with that being said, it was slow and a bit boring. it was in no means scary as they rave it to be. it was a tad bit creepy and possibly disturbing. the acting was phenomenal, especially bill as orlok. his transformation was unbelievable. lily did a wonderful job as well even though people are making fun of her “possessed” style of acting where it just looks as if she is gyrating in the style of a seizure. if you want to watch it, go in to it knowing it has the writing style of an old victorian style film. it can be boring to those that don’t appreciate this style."
No Name,1.0,the scariest thing about that movie was how bad it was. if i could rate it a zero i would. i could have gone my whole life without seeing that movie
Vicente,5.0,"great movie. very gothic. bit of a stretch bringing in all the good vs. evil ethos to a reasonable understanding, but i eventually got it. warning, it's a period piece so one has to bear with the old english dialog, but it add reality to it. highly recommend the movie."
Bagel,5.0,"great storyline, amazing acting, overall 10/10 experience"
No Name,1.5,"o filme tinha um potencial exuberante mas segundo a avaliação da minha equipe o filme se perde no meio do caminho se tornando entedioso e lento,fora as cenas nojentas entre o casal de vampiro e mulher linda,fiquei com dó da loirinha,nota dó."
Deborah F,4.0,great cinematography and haunting music. gory with some jump scares.  kept my attention. best movie ive seen in quite awhile.
No Name,1.5,disappointing. i didn't get to see the ending because i got bored and decided to leave the theather early. something about it made it seem like an old movie but not in a good way.
Date night movie watcher,1.0,"slow to start, cinematography was way too dark, story was just boring with holes that didn't make sense. it was really terrible. we would have walked out but we had dinner reservations we needed to wait for so we stayed to see if it got better. sadly, it didn't.  the only bright spot was willem dafoe who was kind of a comic relief which was off but slightly entertaining."
No Name,5.0,"indredible settings and sound design make for a truly unsettling, haunted experience."
No Name,1.0,not what i thought it would be. sound visuals and performance was good but there was something missing that turned this movie into one of the most boring movies i have watched in a while
Kim,5.0,it was great all around!  very suspenseful!
