Name,Rating,Review
No Name,4.5,"harry potter and the sorcerer’s stone (2001), directed by chris columbus, is a magical adventure that takes viewers to a world full of magic and mystery. based on the famous book by j.k. rowling, this movie introduces us to harry potter, a young boy who finds out on his 11th birthday that he is a wizard. the film is full of creativity, showing us a world where anything can happen, and it’s the perfect start to the harry potter series. the movie follows harry potter (played by daniel radcliffe), who has been living with his mean aunt and uncle. on his birthday, he learns that he is a wizard and gets invited to hogwarts school of witchcraft and wizardry. at hogwarts, harry makes two new friends, ron weasley (rupert grint) and hermione granger (emma watson). together, they discover the secret of the sorcerer’s stone, a magical object that can make someone live forever. they must protect the stone from an evil wizard named voldemort, who is trying to get it for himself. as harry and his friends face challenges, they learn about friendship, bravery, and who they really are. this movie is the first in the harry potter series, and it sets up a big adventure for harry. although this film finishes its story about the sorcerer’s stone, it leaves the door open for more exciting moments in the next movie. i would definitely watch the next film, harry potter and the chamber of secrets, because the story and the characters get even more interesting. one of the best things about the film is its creativity. the way they show the magical world of hogwarts is amazing, from the flying broomsticks to the magical creatures. the movie uses great special effects to bring the magic to life, making it feel like you are right there in the world of wizards. the movie’s sets, like the hogwarts castle and the moving staircases, are also beautiful and show how much effort went into creating this world. the movie’s characters are another strength. daniel radcliffe, rupert grint, and emma watson do a great job playing harry, ron,  and hermione. they are very believable as friends, and their performances make you feel connected to them. the movie also has some wonderful supporting actors, like richard harris, who plays dumbledore, and alan rickman, who plays snape. they both add a lot to the movie with their strong performances. harry potter and the sorcerer’s stone has a lot of themes that make it interesting. it talks about friendship, courage, and finding out who you are. harry learns about his past, and he also has to figure out how to use his new magical powers. the theme of good versus evil is also important in the movie, with harry fighting against the dark forces of voldemort. these themes are something everyone can understand and relate to, whether you are a child or an adult. however, the movie does have a few weak points. at the beginning, when harry is learning about the wizarding world, things move a bit slowly. the early scenes, like when harry is with his aunt and uncle or traveling to hogwarts, could be more exciting. also, while voldemort is the main villain, he doesn’t show up much in this movie, so he might feel less scary compared to what you might expect. finally, some parts of the story, like who is behind certain secrets, can be a little predictable if you are older, but younger viewers might still enjoy the surprises. in conclusion, harry potter and the sorcerer’s stone is a magical, fun movie that introduces us to a wonderful world of wizards. it has great special effects, a strong cast, and interesting themes about friendship and courage. although it starts a bit slow and doesn’t show the full power of the villain, it is still an exciting movie that sets the stage for bigger adventures. i recommend this movie to anyone who loves magic, adventure, or just a good story. i would definitely watch the next film in the series. i give this movie 4.5 out of 5 stars"
No Name,5.0,"i love harry potter it’s a great movie, i like it a lot. it inspired me during the pandemic. it’s a touching and emotional movie."
No Name,3.5,the beginning of harry potter is beautiful and entertaining. it is a quality movie with sweet and fantastic creatures. the characters are very sweet. it is a watchable movie.
No Name,4.0,"si hubiera reseñado harry potter y la piedra filosofal cuando salió, habría dicho que fue un comienzo perfecto para la serie. la película se mantuvo similar al libro, y si no hubiera sido así, es posible que los fans no la hubieran disfrutado tanto. la actuación de daniel radcliffe como harry, rupert grint como ron y emma watson como hermione fue perfecta. si no hubieran interpretado tan bien sus partes, la película no habría tenido tanta magia. los efectos especiales fueron buenos para la época, y si los efectos cgi no hubieran sido tan impresionantes, la magia no habría parecido tan real. lo único que habría cambiado es el ritmo. si la película hubiera sido un poco más larga, tal vez habría dado más tiempo para desarrollar a los personajes y la historia. en general, si la película no se hubiera hecho con tanto cuidado, tal vez no habría llegado a ser tan querida."
Becky,5.0,never saw it when it first came out! loved it!
No Name,4.5,watched all of them from a span of like kindergarten to 4th grade and have rewatched them ever since
No Name,4.5,everytime i watch this movie i feel like entering into a magical world full of adventure.
No Name,0.5,its so boring and slow
No Name,5.0,i think this is great and very accurate to the books.
No Name,5.0,it is a really good movie and you must must must must must must must must must must must must must must must must must see it!!!!!!
No Name,3.0,a very magical film. both the books and the films with hold a place in my childhood forever.
No Name,5.0,"a tribute to the magic of childhood, told on film. ""harry potter and the philosopher's stone"" is a film that has the ability to awaken the child in all of us. it reminds us that there is always room for a little magic in our lives, no matter how old we get. the film is a tribute to the wonder of childhood, and it will continue to excite new generations for years to come.  john, norway."
No Name,4.5,"such a fun movie filled with wonder, great characters, and serves as a strong adaptation of the books."
No Name,4.0,"""i'm a what?"" ""a rizzard"""
No Name,4.0,"""you're a rizzard harry!"""
No Name,4.0,solid start to the series and fun to see the harry potter universe come to life
No Name,4.0,"this was a solid introduction to the franchise.  it's by far the least plot-driven of the eight movies and the child actors have a lot of room to grow, as do their characters.  having seen all the movies multiple times now, this one is the most innocent and naive entry in a series that will go exceedingly dark and adult, so it may be a bit saccharin and jejune for return adult visitors.  still, the magic is there."
No Name,5.0,"fantastic start of one of the most iconic movie franchises of all time. we all fell in love with the books, wich are ofcourse a little bit better, but for books to movie adaptations the harry potter franchise did a great job. my favorite franchise of all time."
Google,5.0,loved the experience of feeling like i was in the movie!
No Name,5.0,i am a sucker for harry potter movies. i absolutely love the whole series.
No Name,4.0,"although not as good as the source material, harry potter is a very good adaptation and that’s about it."
Jacqueline,5.0,"still as magical as the first time i saw it, love this movie!"
No Name,3.0,"although far too many of the novel's ground-breaking elements are thrown out in this very pg-rated fantasy film, fans of the novel will almost certainly find harry potter and the sorcerer's stone to be a satisfactory adaptation"
No Name,3.0,really just a classic it does have its flaws but a iconicmovie non the less...
No Name,4.0,i really liked the end where harry fought against quirinus quirrell.
Judie,5.0,always incredible….especially in the theaters.
No Name,5.0,"ge wel dig, net zoals alle andere harry potter films."
No Name,4.5,one of the best introductions to a film series ever
No Name,4.5,the first entry is a smashing start to one of the best series in the world
No Name,5.0,"a magical translation of the book with spellbinding practical and digital effects, extraordinary set pieces, well-worked actors, and a director that hit every possible mark he could. i raise a cup to the team that worked on this outstanding film, bringing joanne's original vision to life in the best way they could!"
No Name,4.0,"some of the acting and visual effects are pretty dated, but this magical family adventure film has enough humor, action, mystery, and lovable characters to entertain anybody who comes across it — either if they’re a fan of the books or not."
No Name,4.0,have never read the book but the movie was a+
No Name,4.0,good overall. the only thing that is offputting is the sheer amount of love for harry. he’s not a higher life form.
No Name,4.0,"today, i delved into the magical world of harry potter and the sorcerer's stone for the first time. this film was a massive success in theaters, eventually achieving cult classic status worldwide.  as i immersed myself in the movie, i realized that my knowledge of the story was quite limited, mostly derived from snippets of information i had picked up along the way. the special effects, particularly the cgi, may seem outdated by today's standards, but considering the era in which it was made, the filmmakers did a commendable job without going overboard.  the performances of radcliffe and watson were simply outstanding, bringing their characters to life with depth and authenticity. ron's character provided a delightful touch of comedic relief, adding to the overall charm of the film.  while the anticipation surrounding the movie may not have matched the actual viewing experience, i found myself expecting a more intense and prolonged battle for the sorcerer's stone. however, i acknowledge that as the first film in the series, it likely aimed to establish the foundation of the story.  in the end, i believe that while the film may not have had a laser-focused narrative, it still managed to captivate me and left me eager to explore the next installment."
No Name,0.5,why people watchin this after all? absolutely lame story and action!
No Name,4.0,"🍅 8.8/10   so nostalgic and just filled with magic. harry potter and the sorcerer stone will go down for me as a must watch film and a start of a must watch series that is injected with magic. for me will ever be one of the best franchises ever and most magical, with a perfect cast and perfect movies even perfect scores.that i cannot describe the love i have for all these films and yes, i even like fantastic beast actually to be honest, i kinda like this movie more than the book there is a little bit of things holding it back to be the best but what a great start. grade a-"
No Name,3.5,the writing and pacing is sluggish but engaging enough while the visuals are outstanding.  it’s tough to make so much exposition interesting to sit through yet it’s done pretty well here.
No Name,2.0,"fine movie series but, the author is very very homophobic so i can't like it that much."
No Name,5.0,the boy who lived. making a movie out of novel is not an easy task but mr. chris columbus did created a school on the big screen which was every 90s kid's dream
No Name,5.0,this first installment in the harry potter series is amazing and well done  i remember watching this film on vhs and loved it  there are some really good effects the action sequences are also enjoyable   the cast was wonderful and did a great job  i really enjoyed all the characters this film is a must see for any harry potter fan and any one who loves cinema   with a great cast action sequences and effects this film will keep you entertained
No Name,4.5,"a bit boring at a few parts, and the books are better, but overall, an amazing movie"
No Name,5.0,"nearly identical to the books, loved it very much. it's been years, but it's still great. the only thing missing is peeves..."
No Name,5.0,this is a great way to kick start this series! all the actors in the movie described in the book is exactly how i envisioned!
No Name,3.0,"not a bad interpretation of the book, usual edits of the true story for screen adaption.  child actors will always pose a problem or potential risk regards convincing an audience. rupert, emma and daniel are still young in this film and their acting has lots to be desired."
No Name,5.0,"one of the best movies of all time. thanks for this masterpiece, j.k.rowling."
No Name,4.0,"a good introduction to the world, especially for younger viewers. for half the film the exposition alone, but well done, draws you in. still good to watch."
No Name,4.0,introduced wizarding world well..!!  the good: 1) direction 2) screenplay  3) story and character introductions  4) humour  5) performances  6) music   the bad: 1) vfx are goofy 2) antagonist development
No Name,5.0,"uma incrível adaptação para o tempo, a imersão que tive é uma ótima pedida para curiosos e fãs da escrita de j.k rowling . mostrando como fazer um bom filme para todas as idades com um roteiro amarrado e que respeita a criação da autora."
No Name,4.5,"harry potter and the philosopher’s stone is a 2001 british-american fantasy film film-maker by chris columbus and based on a script by steve clovis. plot. it tells how harry finds out that he is a wizard, meets close friends and many enemies at the hogwarts school of witchcraft and wizardry, and with the help of his friends stops an attempt to return the evil wizard voldemort, who killed harry's parents. the lead roles. daniel radcliffe is harry potter. rupert grint is ron weasley a very cute and ridiculous boy. emma watson is hermione granger. when i first watched this movie, i didn't really like hermione. the lead characters played well. it was interesting to feel the emotions of the character. the supporting characters also played their roles perfectly. the special effects of the film were complemented by computer graphics. the moving staircase of hogwarts was partially built in the studio and then digitally redesigned. i liked the movie. i advise you to watch it because it is very interesting, exciting and have a good laugh."
No Name,2.5,"it was an ok start but was it good? no was it bad? no it was just okay, the world building was good and so was the character development but the story was lackluster. but i can't really fault it because it has to introduce the new characters."
Shanna,5.0,fun to see it in the theater!
Andy,5.0,"better on the big screen, loved being able to see this in theaters for the first time, as i was too young and not yet a fan of the series when it was originally released."
No Name,3.5,"harry potter and the sorcerer's stone is a good introduction film to the franchise. however, for being a film based on magic, i feel that there was very minimal magic that was actually used in the film. this doesn't mean that there wasn't any magic used whatsoever, just not a lot. with that being said, this film is a for sure must watch."
No Name,4.0,the perfect introduction to the wizard of world.
No Name,1.0,more harry potter rubbish. really poor. watched on itv.
No Name,4.5,"well then, we have harry potter, one of britain's favorite books and films. one of them which got popularity throughout the years and many kids and my friends have seen them when they're in school and only wished they would visit the warner bros world to see hogwarts school to see some amazing stuff. just like i reviewed the fantastic beast trilogy, i thought had my dream come true by doing one of those harry potter films since i've thinking about doing them for a while. the professors at hogwarts school of witchcraft and wizardry, albus dumbledore and minerva mcgonagall played by richard harris and maggie smith, along with groundskeeper rubeus hagrid played by robbie coltrane, had come to deliver an orphaned infant wizard named harry potter played by daniel ratcliffe, to his muggle aunt and uncle. years later, just before his eleventh birthday, owls begin delivering letters addressed to him. when the abusive dursleys adamantly refuse to allow harry to open any and flee to an island hut, hagrid arrives to personally deliver harry's letter of acceptance to hogwarts. at king's cross station, harry boards the hogwarts express train, and meets fellow students ron weasley and hermione granger played by rupert grint and emma watson, during the journey. arriving at hogwarts, harry also meets draco malfoy, whom the two immediately form a rivalry. the students assemble in the great hall where the sorting hat sorts the first-years into four respective houses such as gryffindor, hufflepuff, ravenclaw, and slytherin. harry is placed into gryffindor alongside ron and hermione, while draco is placed into slytherin. and now the school sessions begins trouble is brewing. i remember getting into harry potter as a kid since that i'm not the only one who is. of course many people recognise the actors who played the teachers, of course everybody remembers richard harris as professor dumbledore who is the greatest headmaster and and powerful wizards of all time. ""silence!"" robbie coltrane as hagrid is such a lovable character. he just has all the charm like any character has ever got. we have everyone's favorite actor, alan rickman as professor severus snape who is the head of slytherin and everyone's greatest teacher of hogwarts. and then we have dame maggie smith as professor mcgonagall who is the headmistress, the head of gryffindor and transfiguration teacher at hogwarts. you can only see bits of john cleese as nearly headless nick including david bradley as argus filch and john hurt only has one scene in it. yep, that's all the actors that every single person in the world remembers including the main actors who are kids at the time. they'll be seeing more whilst i mention in the later reviews of harry potter. harry potter and the philosopher's stone is just your brilliantly good film to start off the franchise that everyone remembers and bring the nostalgic feel to it even if if feels like you're at school as well. i really do love the music by john williams known for his work on jaws, star wars, close encounters of the third kind, superman, indiana jones, e.t. the extra-terrestrial, jurassic park and many more you can ever think of. i did like the visual effects even though they do seem a bit outdated but when you look at it you'll know what i mean but what can i say, this is made in the early 2000's. what a way to start off a movie franchise that everybody loves including myself. i love this film and i can't wait to do some more reviews in these. with that being said, i love harry potter and the philosopher's stone and many more reviews are coming up soon so be ready."
No Name,3.5,um filme bem legal e divertido mais eu acho ele bem mais para criança
No Name,5.0,"after watching harry potter and the sorcerer's stone, i only have amazing things to say about it! this is the first time i had ever read or watched anything to do with harry potter and it was phenomenal. even though it was two hours and thirty minutes long, and having a very small attention span, it grabbed my attention and it never let go. this movie never let me get bored with all of the plot twists and plot thickening moments. in this movie it starts out with harry (protagonist) living in a closet under the stairs, with his aunt and uncle. his life was not fulfilled, he was treated terribly and was an afterthought. harry was a special boy, he learns that he was born a wizard. he unfortunately does not have his mom and dad to be around because they died tragically. soon after hagrid (wizard) showed up and hand delivered an invitation to hogwarts after many failed attempts. harry quickly accepted and was on his way. after a bit of trial and error he got onto the train and met ron weasley (best friend). ron is also a new wizard and first time student to hogwarts, however a lot of his brothers go to hogwarts so he is familiar with most terms. soon after harry and ron were introduced to hermoine granger (soon to be best friend). hermoine also was new to hogwarts. she has a lot of sass and it seems as though her family life is alright and that they are very supportive of her. they get to hogwarts, and are sorted into houses. hermoine, harry, and ron all get into the same house. after lots of battles and conquering, and a pretty wicked quidditch game, they go on their trek to protect the sorcerer's stone from he who shall not be named (voldemort). overall this movie had flawless production every character had amazing chemistry together and the movie kept me on the edge of my seat. i would recommend that everyone at least once in their lifetime give this movie a good watch."
No Name,4.5,muito bom! recomendo demais assistir esse filme. o primeiro filme dessa saga maravilhosa entregou muita qualidade.
No Name,4.0,"if the first harry potter's book is not as amazing as the newest ones, this first movie is at least giving justice to the book and providing great atmosphere to the story.  the actors are still young and one can see that, but it is also part of the charm as they appear quite genuine. the older actors are great in their roles and they are able to also provide those hints that make the more attentive audience wondering if they got the movie right.  the movie is quite accurate, although i had imagined some things differently, when it comes to propose the magical harry potter's world. the movie is entertaining and not boring - i wish that also the other movies would keep up the same tempo and vibrant storytelling as this one."
No Name,5.0,"thanks to chris columbus' direction of the film it's a true masterpiece with heart, charm, magic and of course a great script."
No Name,4.5,you can love the art and hate the artist
No Name,4.0,"'harry potter and the philosopher's stone' is my favourite hp film. being so young, daniel radcliffe is very appealing in his role. we are all rooting for him to be freed from his unbearable 'family'.    some very charming moments to see. i specially liked the scene at the zoo when harry released the python, who hissed ""thanksss"". this first film is suitable for young children as well as older people."
No Name,5.0,oh my god. if u have never watched this what are u doing i swear to got this film will change your life trust me this film is so good j.k rowling you outdid your self.
No Name,5.0,i enjoy almost everything about harry potter.
No Name,5.0,awesome! pretty refreshing experience.
No Name,5.0,because i'm the biggest fan of the series ever!!!!!
No Name,5.0,"harry potter would undoubtedly have been a classic solely in its book form, but, thanks to the cast and crew of the film adaptations, the series has become a phenomenon. from detail-attentive storytelling to character castings that feel like the creators performed real magic to pull them from the pages, harry potter and the philosopher's stone smartly uses its beefy runtime to tell an unmissable coming-of-age fantasy.   distinct aesthetics create a strong, old-timey feel with john williams' musical score complimenting with a special magic of its own. if there's any soundtrack that can transport millennials back to their younger, likely happier days, it's the haunting and epic magic williams crafts for the film.  the philosopher's stone is pure imagination brought to life, and i have to give credit to absolute standout performances by robbie coltrane, emma watson, and alan rickman. adaptations rarely hit as hard as the harry potter ones do, but even fewer scar pop culture in a way that, even two decades later, newbies and fans alike can be ensouled by the magic here."
No Name,5.0,every harry potter movie is great
No Name,4.0,love every harry potter movie
No Name,5.0,chris columbus started off the harry potter series in an incredible adaptation of j.k. rowling's book. the actors and special effects are amazing.
No Name,3.0,"the sorcerers stone overall wasn't the best movie in the series. i think it was actually the worst, the plot wasn't as fun as the other movies, and it kept me occupied but certainly was not the best production in the harry potter series."
No Name,4.0,"i was never a huge harry potter fan, but then again i never gave these movies a chance. after giving the first one a watch, i am very pleased with what i've seen. although this film started off slow, once it picked up i was interested the whole time. the action in this film was actually surprising for a movie about magic, the effects for an older movie were also surprising. this movie left a lust for wanting more, something i never would have thought could come from watching these films. the acting of these young actors was also good for people so young. this film was a great first start for the franchise."
No Name,3.5,"while the sorcerer's stone condenses too much book material into too little time, the fact that this first movie adaptation of the harry potter books is extremely faithful is clearly on display."
No Name,4.0,"the one that started it all. let the magical world of harry potter begin. the saga of an orphaned boy who finds out that he is a wizard will enchant, excite and dazzle you with pure cinematic bewitchment. ""i can't be a-a-a wizard. i mean, i'm just harry, just harry."""
No Name,2.5,for me it was very boring at the start  the fight was mid so was the movie itself
No Name,5.0,already re-watched it countless time now and still loved it sooooo
No Name,4.0,this film is so magical and it is a perfect introduction to this world. great watching this again.
No Name,4.0,long but fun.               ..
No Name,4.0,it's a rainy day and that a good day to watch some harry potter. this movie was pretty good awesome beginner way to tell a story about what hogwarts is. i love the quidditch i wanna be a seeker now that looks so fun. chocolate frogs when they came on the screen it suddenly made me crave chocolate lol. i suggest watching this movie :)
No Name,4.5,"ah, sorcerer's stone, the film that started it all. mr dursley is a great character. my only problem is that we did not learn a lot about draco. love to see a spin off tv show about him."
No Name,3.0,"child acting is sub par, pacing is terrible, lots of scenes are illogical and contradictory. still good world building and pretty immersive however, decent effects for 2001"
No Name,3.0,the story is mediocre but the world of jk rowling is truly magical.
No Name,5.0,one of the best movies of all time.
No Name,0.5,it's could be better but.... i never want to watch it because it's bad
No Name,3.0,"to me, the weakest in the franchise, but it's still very iconic and well directed. you can overlook the dialogue considering the characters age, although at points they feel a lot older than they should."
No Name,0.5,i can't stand british people.
No Name,0.5,boring and too childish.
No Name,5.0,one of the greatest film series ever made! full of wonder and delight at every turn. christopher columbus does a great job with this first film!
No Name,3.0,i'm not the harry potter kinda fan
No Name,5.0,"i adore it, the best movie series"
No Name,4.0,really good adaptation.
No Name,3.5,"while closely following the novel but lacking some cherished details, the film opens without the backstory dear to book readers; nonetheless, it delivers a heartwarming adventure that leaves viewers yearning to escape their muggle lives."
No Name,5.0,"amo de paixão, um filme saudavel, divertido e interessante... para todas as idades"
No Name,0.5,this is a trashy movie
No Name,3.5,"the first film in the franchise, it is definitely not a completely polished or coherent movie. you can tell important plot points are cut from the book, and (this is personal preference) the film feels much too kiddish. other than that, it's a great fantasy adventure, successfully introducing me to the whimsical and inviting wizarding world. the look and feel of the castle and anything wizard-related is amazing, the production designer and his team understood the assignment. john williams' score compliments this magical story perfectly, and encapsulates the atmosphere in a bottle. the red herrings and climactic plot twist show a level of intellect to the writing of this story, so i can't wait to see how the next adventures play out."
No Name,5.0,"prepare to be enchanted. ""harry potter and the sorcerer's stone"" is not just a movie; it's a portal to a world of wonder, adventure, and friendship that continues to captivate hearts worldwide. in a world where movies come and go, ""harry potter and the sorcerer's stone"" remains a beacon of pure cinematic magic. it invites us to embrace the childlike wonder within us, to believe in the extraordinary, and to cherish the enduring magic of friendship. so, whether you're rekindling your connection with an old friend or introducing the next generation to this masterpiece, be prepared to be swept away on a broomstick of nostalgia and wonder. accio popcorn and enjoy the enchantment!"
No Name,4.5,"harry potter : e a pedra filosofal é um filme quase perfeito , com otimas atuaçoes e otimos atores , otimo roteiro , otimo enredo , o filme tem comedia e tem uma dosagem de suspense na floresta proibida , ver a relaçao entre harry , roni e hermione se fortalecendo cada vez mais é muito legal , e tambem ver o desenvolvimento da trama é muito legal , em resumo esse filme é muito bom......"
No Name,3.5,it's been a few year since i originally watched the the philosophers stone but it still a charming and magical film.   it's the perfect origin story and sets up the  world of hogwarts perfectly . the star studded cast makes this film easy watching even if the children's acting is a little wooden and awkward. the cgi is less than stellar but the story is compelling enough to enjoy the experience and root for our young hero's
No Name,3.5,"the cgi struggles at times and the characters aren't all that well developed, considering who they are as people, but harry potter's first big-screen blockbuster adventure is a magical and downright exciting film for the whole family."
No Name,4.5,this movie does a fantastic job adapting the book and then some. however the harry potter universe was done better in almost every other movie that came out.
Kathleen G,5.0,"i saw sorcerer’s stone with my 2 sons the day it came out in 2001. today, i saw it again on the big screen with one of my sons (the other son was out of town). it was so fun and nostalgic. the film is, as always, delightful and magical!"
No Name,4.5,great adaptation of the first harry potter book. good fun for all ages.
No Name,5.0,"es mi saga favorita, es que es todo perfecto, los actores, el decorado, la música. es imposible ponerle ninguna pega"
No Name,5.0,a classic.  close adaptation to the first book of the series-- a must see.
No Name,5.0,the story telling is on another level!
No Name,4.0,"great introduction to the harry potter world, as naïve harry discovers some of his past, leaving many mysteries still to be solved."
No Name,4.0,rewatching the harry potters in order. the first in the magical world of harry potter as they first go to hogwarts and get placed into their houses.
No Name,5.0,"philosopher's stone is the perfect movie, is not boring, don't give us the sense that we miss something. the outfits are great, but the special effects are the magic of the movie, specially when someone is flying. harry potter was made to watch in theaters, the magic of the scenes increases on a big screen. a lot of beautiful landscapes and photography, a perfect soundtrack. the most well-produced fantasy movie of all. the script is perfect! a movie full of magic! eternal."
No Name,4.0,"harry potter and the philosopher's stone introduces audiences to the magical world of j.k. rowling's imagination, expertly weaving together enchanting visuals, endearing characters, and a captivating narrative, setting the stage for an iconic fantasy series that continues to captivate generations."
No Name,3.5,great way to show us into this new world through the eyes of a first year as we are as well. great story and fun action!  overall 8.8/10
No Name,3.0,"worst harry potter film, big differences between the film and the book"
No Name,5.0,the fiction story was amazing in a wonderful world with detailed characters and many surprises. must see!!
No Name,5.0,best movie franchise ever
No Name,5.0,harry potter and the philosopher's stone  fullmovie 🎬 hd (quality) please watch full movie https://nazmovies.xyz/movie/tt0241527 thank you verry much
No Name,5.0,"for the first entire for the series, this film does a remarkable job. the film felt a magical roller-coaster ride when watching. chris columbus does an outstanding job bringing the harry potter books to life."
No Name,3.5,the acting was a little cringe. and the cgi is really outdated. but the sets are beautiful. and the music is perfect. the story is engaging and starts the series of with a bang.
No Name,5.0,an instant classic full of magic!
No Name,5.0,"the film the harry potter series 1 is based on a book by j.k.rowlling. the film is based on london. the film was filmed on location in london. the film is about harry's origins for example, who killed harry's parents,why is harry famous in the magic world.  he became famous because he fought off ""voldemort"", the man who killed his parents. he's regarded as one of the most powerful guy in the masic world.  the scar on his face comes from fighting back. so, he is said ""star"". there are many more sequel to this story and every time we see it, every story is a captivating film. there is a large cast of film, all of whom are very interesting."
No Name,5.0,"the film does an excellent job of bringing the beloved characters from the book to life on the big screen, with standout performances from the talented cast."
No Name,4.0,does a good job of establishing the world of harry potter but at times the writing is dry and the child performances are off.
No Name,2.5,"arguably the worst of all the harry potter movies. it does play it safe when with it's source material it should of expanded our imagination a bit more, especially with a two and a half hour runtime."
