Name,Rating,Review
No Name,5,"Hacer una recreación de una joya de culto como Nosferatu es un tema de discusión. Lo cierto es que la elección de Robert Eggers como director fue la más correcta porque él conocía la película original y porque si el proyecto hubiese estado a cargo de otro director, el resultado final podría no haber sido tan agradable. Cuando Werner Herzog hizo su versión de Nosferatu, copio varias cosas evidentes de la película de Murnau, pero también le dio un toque propio y algunas ideas nuevas para que Nosferatu (1979) fuera una aceptable recreación del clásico de Murnau. Con la versión de Robert Eggers pasa lo mismo, pero llevado a un nivel más alto. Aquí Eggers no copia al 100% la película original, pero narra la misma historia con un toque propio y cambios que le dan a esta versión un argumento más desarrollado y profundo adentramiento al mismo. Como es característico del estilo del director, esta película ofrece una visión bastante sombría y con un ritmo lleno de bastante tensión. Al igual que The Witch y The Lighthouse, la dirección de Eggers hace que esta película se sienta como una pesadilla. Hay momentos en que la influencia del Conde Orlock afecta mentalmente a los personajes al punto de que sienten que están atrapados en una pesadilla de la que no pueden despertar. Hay momentos en los que parece que la realidad se distorsiona y genera una sensación de tensión en el ambiente. Thomas Hutter ya se está adentrando en una pesadilla y no es hasta que conoce al Conde Orlok que comienza a sospechas bastante. En la película de Murnau, Thomas se mostraba escéptico hasta descubrir lo que Orlok era realmente. En la versión de Herzog, él ya sospechaba del conde al momento de conocerlo y en esta película pasa eso también, pero con más intensidad. El control que Orlok tiene sobre Ellen es bastante perturbador y es manifestado como algo similar a una posesión demoniaca. El romanticismo que la película ofrece sobre Ellen y Orlok parece en parte basarse en lo que Coppola hizo con Drácula, pero la relación entre ellos en esta película es mucho más oscura. El Conde Orlok de Bill Skarsgard es mucho más sombrío y siniestro que su contraparte original. Pasa mayor parte del tiempo en las sombras y eso lo hace ver mucho más misterioso y tétrico. El vampiro creado por Murnau se basaba más en los Strigoi que eran vampiros mucho más horripilantes que un vampiro humano común. En ese momento, le dieron una apariencia más similar a un roedor por su vínculo con la peste bubónica. El Conde Orlok de esta película sigue el mismo parámetro, pero con un diseño mucho más grotesco y demacrado. Aquí Orlok es un vampiro más cadavérico y se siente como un auténtico no-muerto que lleva siglos demacrándose. También pudieron dar una breve explicación de cómo Orlok se convirtió en un no-muerto. El maquillaje es excelente y pudieron brindar una macabra versión del vampiro nosferatu en su máximo esplendor. El bigote fue sacado de la novela de Bram Stoker, ya que en ese libro la descripción de Drácula incluye un bigote y es un detalle que muy pocas veces se ha usado. Aquí logro pegar junto con la vestimenta que pone en evidencia la antigüedad de la criatura. Robert Eggers logro agregar más desarrollo a los personajes superando lo que Murnau y Herzog habían hecho. La única diferencia sería Orlok que en la versión de Herzog es más humano y melancólico. Así como Herzog ha ofrecido nuevos momentos memorables para sentirse como una película original, Robert Eggers hace lo mismo. Existen muy buenos planos con maravillosa fotografía, estupendo vestuario, buen diseño de producción y el correcto uso de luz y sombra. Hay escenas que recuerdan un poco al estilo de Tim Burton. La película se convierte en una obra gótica con escenas perturbadoras, es bastante poética y aterradora. Robert Eggers supo renovar este clásico tan querido y hacer una película que está a la altura de la original. Al igual que sus predecesoras, esta película está destinada a ser un clásico. Nosferatu (2024) es una bella película artística, un cuento gótico que revive el arte del vampirismo en el cine y una digna sucesora de la obra de Murnau. Una prueba irrefutable de que Nosferatu logró seguir perdurando en el tiempo, a pesar de haber pasado 100 años. Mi calificación final para esta película es un 10/10."
Louis,5,One of the best movies Ive seen in years. The acting is fantastic. Nosferatus voice is perfection.
No Name,3,Not enough bats for me
No Name,2,Boring till the last 3rd of movie. Kinda corny.
No Name,5,"I imagine many a Hollywood Veteran Director/Producer are Green with Evey towards Mr. Roger Eggers, in the same way Hollywood H8s Jim Cameron.....since Egger's Films rival many & more of the Flopbuster & indeed Blockbusters of the 20's

Oh & Nosferatu is Great, it goes without saying. A must-see in the Theaters gt me to go back to The Movies, I can tell you that. )"
Adam,0.5,Not worth the money or time. Twilight knock off. Expected horror being as the original vampire.  More of a sappy love story… should have streamed instead. Save your money
Nichole P,4,Faired well to the original 1922. Just a bit much on the sex and nudity. Overall it was great.
No Name,2,"I was very disappointed. I found it kind of funny, kind of boring. No chills for me."
Matthew,3.5,Definitely the best modern interpretation of the Dracula mythos. The first half will have you remembering your first read of Dracula. the back half is kind of wonky but we'll shot and acted thru and thru
H Alan R,2.5,Interesting but very slow.  Didn’t live up to the hype though
No Name,5,"I Love it, it’s a incredible movie with outstanding cinematography and visuals and score and terrific performances by the entire cast specially by Deep And Skarsgård and of course the amazing and unique direction by Eggers."
Thierry,2,Not a great version of a well known story with a lack of unexpected turns
Virginia B,1.5,"The screenplay didn’t build the characters enough, because I cared about no one. Seemed more focused on demon possession, than vampirism. There were a couple of hopeful moments, but not enough for me to want to recommend it even on streaming."
Andre V,5,THANK YOU FOR THIS CINEMATIC MASTERPIECE MR EGGERS !
walla,3.5,"solid cinematography its disgustingly horrifying a bit sexual , a different take on an age old story"
bj,3.5,A little long. Too much nudity. Amazing cinematic artistry!
No Name,2,This director is always a visionary.. but the acting (with exception of Nicholas hoult and a few others) is almost to the point of soap opera. I’m a huge fan of “the light house” but this was not worth the watch and length of time.
Garrett,4,It was a pretty good remake. it is definitely worth the watch.
No Name,0.5,"Huge vampire fan. Read everything and watched everything imagineable but my gosh was this movie horrendous. Terrible script, jumped around and made zero sense. Lily was a very poor actress and bills accent for this movie was all over the place and at times I missed what he was even saying. Aaron Taylor Johnsons acting was the only saving grace for this movie. The scene setting was abysmal how you can have a movie last as long at this one and it be poor at setting scenes is ridiculous, nothing makes you care about any character in this movie. Saw a few people leave the cinema at different points which I've never experienced before but came as little surprise. I was glad when it was over."
James B T,5,A little bit slow in the middle but great ending  would have liked to see more of Nosferatu full gore
Joe,5,Excellent  .... Done right
No Name,1.5,"Meh, wait for cable, had high expectations but not delivered."
No Name,2,"I thought that was more frighting and scary, but instead it was more awkward, I expected a scary movie not this"
Jeffery,5,Great atmospheric movie. Count Orloc is gruesome as ever.
Mary,3,Same standard Dracula story with different names for the characters.
Maria y Juan G,5,"just so good, we loved every minute of it"
No Name,3,"Visually stylish, but a movie you’ll either love or think is severely overrated. If you are not the biggest fan of Eggers work, you’ll think the ladder"
No Name,1,"The scariest part for me was that it almost bored me to death. And that ending... who came up with that? Seriously. Can't recommend it. Which is really sad because I had high hopes for it. Don't get me wrong - I loved the original, liked a lot of the pictures but all in all the story was extremly slow and it was VERY HARD for me to stay awake most of the time.. :-("
No Name,1.5,"Super boring. They forgot the plot. Copy/paste of bram stoker Dracula, which was also boring. Nice cinematography. Dialog seems contrived, and that’s coming from someone who enjoyed The Witch. I think Eggers needs to go back to low budget, this felt like an ultra produced nothing burger."
No Name,3,Poor script. The story jumps around too much for its own good. Visually astounding
John,5,Loved the plot and cinematography best Vampire movie I think I’ve ever seen
Alexander S,5,"Second row IMAX put me in the movie and it was a great telling of the tale. Eggers really delivers a sort of descent that relies on rich sensory experiences and no horror gimmicks.  See this in IMAX, as close as you can stand, so that the image and sound overwhelm.  When Count Orlock looms above you, youll understand"
Brianna,5,This was a masterpiece had us hooked through the whole thing
No Name,1,It's very rare that we walk out of a movie. We weren't the only ones either. With a stellar cast I'd expecting something really good. It was just a poor Hammer house of horror type movie. Visuals similar to some of those on the dracula movie with Val Kilmer. Shame really as it had potential
No Name,3,Very stylish and engaging version of the classic Dracula story but rather plodding at times.
Alex,4,Visually stunning in true Robert Eggers fashion.  Stellar acting performances all around.  It was a little longer than it needed to be but an overall great movie.
Ronald,1,"Poor script, story jumped around to much. To dark I assume to hide the poor stage props. ""Dark Shadows"" was done better than this movie"
Boyle M,2.5,Movie was silly. Visually great. Just another Robert Eggers movie.
Jarell W,3.5,"Adequate remake of a film from the 1920s. I am a lover of vampire movies, so the bias probably added an extra star. The tone and atmosphere were outstanding, yet the plot was problematic when focusing on the character Thomas Hutter (Nicolas Hoult), who seemed to make the worse decisions imaginable. Although I guess his idiocy was necessary to drive the plot forward. Overall the movie was worth seeing, but isn’t something I will revisit often."
No Name,0.5,Terrible watch. Needs to be rated at least MA15+ for the gore. While the visuals and effects were great they were not met with an ounce of storyline.
No Name,4.5,This movie is simply amazing
No Name,4,pretty swag. vampire looks hella gnarly.
Jasaire,5,"WOWSERS!!! This is in no way like the 1920s version. I love the creativity of the story, realistic graphics and make up. In my opinion, I think this movie is great for Halloween, a spooky Valentine's Day or any day of the year. I will definitely see this movie again."
No Name,3.5,"Another Dracula movie? pshaw..... Nevermind! Upon watching I was actually pleasantly surprised.  This is the only major adaptation that actually does a halfway decent job at recreating the novel. Major props for the sets and atmosphere, takes itself a little too seriously in the acting department sometimes but has a satisfying runtime and resolution. I enjoyed Dafoe a lot in this."
No Name,5,"It was a beautiful movie, every scene was magnificent. I truly loved this film"
Itza,5,"It was a great movie very relaxing to watch and entertaining. 
I recommend it 100%"
Ben W,4,"Visually beautiful. Story was gripping, although the Dracula/vampire story has been told time and time again. Good effects, great acting (other than Aaron Taylor Johnson), excellent visuals and cinematography, etc, etc. Can be slow at times, but I always appreciate a slow burn."
No Name,3.5,"Hauntingly beautiful, and worth it for the visuals alone."
Robyn B,5,"Amazing cinematography, settings, costumes, and overall creepiness!"
No Name,5,"It creeps under your skin. A visually stunning adaptation of 1922 Nosferatu that honours the original whilst introducing new layers to it, making it a complex alluring gothic horror masterpiece."
Keishon,5,Probably one of the best horror films I have ever watched!
slipkid99 L,3,I thought the ending was a bit anticlimactic.
No Name,5,Imax viewing was so intense. Im not a scary movie guy but I love films. I did not have any back story other than knowing what a vampire is and I was on edge the whole film. I dont think Ill ever watch this again.
No Name,1,Way too long. Boring.
No Name,5,"So cinematic and detailed. Love the production , little slow but worth watching"
No Name,4,"I’ve been a fan of the original silent film ever since they played a 16mm print for us in elementary school, during a rained out recess, and it scared the hell out of me. This film is very true to the original but it also fleshes out the story and characters some more."
Peter,4,Great movie just not exactly what we expected
No Name,0.5,"We’ve never walked out of a movie before, but we walked out of this one. It was trying to do something but it was just awful. Not even Willem Defoe could save it. The plot is all over the place, so much so that I’m not sure there even is one. The characters give you no reason to care about them whatsoever. Didn’t even enjoy the cinematography of it. Nosferatu is barely in the damn thing.  Long, DULL, and just plain bad. I don’t know how they made a famous vampire story boring, but they certainly did."
Masha,1,Honestly was very boring.
No Name,4,Well crafted and will definitely be seeing a second time!
Michael,5,Great movie and time spent with my daughter in a comfortable theatre.
No Name,5,A masterpiece. It’s in my top 3 vampire movies.
Jeffrey Lang,5,This is one of the most absolutely beautiful things I have ever seen. There was not one frame of the film that didn’t convey the feel and tone of the story.
Greg P,4,Very scary with impending dread layered throughout. Beautifully shot
Jessica,3.5,Great movie. I just know a lot of people wouldnt be able to understand it. Its filled with social commentary but at the heart is a love story and a womans struggle to feel whole. Fantastic acting- the director is incredible.
Kevin K,5,"A perfect film in every way. I wish all movies were made this well, with this level of cinematography, acting, and writing."
No Name,4,"Robert Eggers gives us one of the best cinematic horror atmospheres we've seen in a long time

This may not be the definitive version we'll see of Nosferatu, but it is the most exciting so far. This is due to Robert Eggers' signature gothic style and his way of telling the story, with the notion that the vampire is a terrible and terrifying being, without any other characteristic that differentiates him.

This ancient vampire continues to be terrifying, firstly because its director does not romanticize the character, but rather gives him that disturbing and chilling air, and secondly because Eggers truly understands that Nosferatu does not focus on the supernatural terror of an everlasting creature, but on power. Impeccable, malicious, immaculate and destructive power. A film with incredible work (especially its photography), cinematically it is full of references and amazing details.

Robert Eggers adds a new treasure to his outstanding filmography."
brian h,4,"Great film, beautifully haunting visuals, touched on so many emotions."
No Name,3.5,I enjoyed this even though it was in the main a retelling of “Bram Stoker’s Dracula” with Keanu Reeves & Gary Oldman.
No Name,0.5,"The only thing i liked was the atmosphere and filming quality and  movement of the camera. 

It was showing the nosferatu toooooo much, he was speaking none stop,the way he was breathing sometimes became like comedy movies. For us it was more comedy than horror ."
Dante,5,The best Bram Stoker adaptation to date! Bravo!
James,1.5,"boring, hard to understand some characters, too dark."
No Name,4.5,Visually stunning. Glad I saw it in theaters
No Name,0.5,I hated this movie. Cannot recommend it to ANYONE. It’s advertised as a horror movie but there is nothing remotely scary about this except maybe the oversexualisation of the women in this movie. Honestly this felt more like a porn film than a horror movie. I see what they were trying to do with the creepy and sensual vibes but they just did not execute it well at all. Everytime something happens to the female characters in this movie their breasts are out and instead of screaming in pain they’re moaning in a sensual manner. I have a lot more to say about this movie it was just so bad. However if you go into watching this thinking of it as a comedy it might be a little more bearable to watch.
Thomas,4.5,Great special effects
No Name,5,"One of the best horror movies of all time... Not just that , it's a brilliantly made movie... The language is a little tough to understand but otherwise everything is captivating. A must watch!"
No Name,3,"The visuals and cinematography are very good.  The acting from the cast is all very good apart from Emma Corrin who I thought gave a sub par performance, I don't think she was correctly cast for her role.  I found myself expecting more from the film.  Slightly disappointed but still enjoyed watching it - with the visuals still staying with me the next day."
Kenneth D,4.5,Feels like the definitive Dracula movie (with respect to Gary Oldman). Eggers was the perfect director to bring the book and original movie back to life
Sandra,5,Visually stunning with odes to the 1920s version.
Prayash,5,"The movie was really scary, and it was one of those scary movies where you wanna get up and leave while its happening, and then afterwards youre like woah that was so good!"
Lisa B,5,"dark gritty, true horror film"
No Name,4,Very nice movie.....!!!!
Susan K,4,"I loved that the film hinted back to old Dracula movies, but the Dracula was hard to understand at times.  Otherwise, the acting was great and the cinematography was really cool.  I didn't know what to expect and I really liked the film. It could win awards."
Omarr M,4,"Highy atmospheric, well acted, spectacle, that brings new life to a classic tale.  Spectacular cinematography."
No Name,1,"The plot moves at an unbearably slow pace, and any scary or suspenseful moments are over almost as soon as they begin, leaving no time for real tension to build. The constant, abrupt scene changes make it hard to stay engaged, and the overall experience feels disjointed. While it has some iconic visuals, the lack of flow and weak pacing made it a chore to watch. I found myself struggling to stay awake. This one might only appeal to film history buffs."
No Name,3,"It looks great, has plenty of atmosphere and doesn't drag and I enjoyed Simon McBurney and Eileen Dafoe's performances. But I thought Orlok was ridiculously OTT as a monster which meant I found him humourous rather than scary, and felt rather sorry for ATJ who was poor in a thankless and fairly pointless role."
Christopher G,5,"Very well written, casted, and produced! Enjoyed it"
No Name,4,Gran manera de abordar un tema tan cliché como lo son los vampiros
Jacob,5,I liked the scary guy he was scary to me
No Name,4,"A reação de abrir um sorriso ao reconhecer referências de diretores que tu admiras influenciando o trabalho de outro dos grandes. A experiência com a versão de Nosferatu de Robert Eggers é de sorver o fôlego. Estão presentes elementos da estética gótica, desde a arquitetura da cidade e do castelo do vampiro, até a tez alva e o figurino da protagonista. Mas, Eggers compõe o seu Nosferatu mais próximo a dimensão de horror, elemento manifesto na versão de 1922 de Murnau, com referências a clássicos do terror como o Exorcista de 1973. O diretor mantém muitas das características de sua filmografia no longa: a película escura que trabalha a luz a partir do destaque, o feixe luminoso que desenha não apenas uma silhueta à janela, mas um caminho inevitável à presença maligna que ali está; a composição cênica de navios ao mar revolto, também manifestos em O Farol e O homem do Norte; a trilha sonora que encaixa como uma luva, seja para acentuar a sensação de incômodo, seja para antever um jump scare (os quais são bem trabalhados e entram bem na narrativa). Lilly Rose Deep está muito bem no papel de Ellen. Confesso que logo que vi o anúncio da versão de Nosferatu do Eggers imaginei que Anya Taylor Joy ficaria com o papel, mas Lilly conseguiu equilibrar abjeção, horror e desejo na construção psicológica de sua personagem. Bill Skarsgård para além do Conde Orlock, interpreta o puro mal e o assombro que provoca não é marcado apenas nos momentos em que o monstro aparece (aliás, belo trabalho de maquiagem), mas sua presença maligna é representada ainda que em sua ausência. 
Pelo incômodo, estética e intransponível assombro nessa versão, Nosferatu do Eggers conquistou meu coração. A comparação com o clássico do Murnau é inevitável, mas precisa ser localizada no período histórico. Murnau é expressionismo alemão, uma outra construção de plano. Na contemporaneidade, a comparação é desproporcional."
No Name,3,"Tries to be supremely sinister and tragic and doesn't quite manage it. Lovely acting, nice scenery and tone but it doesn't come together. Too many elements murk it up. Borrows extensively from the Gary Oldman one. Seems like it's going to be clever and a bit weird, but is just a big movie dressed up in gothic tones."
No Name,5,"A spectacularly well-made film that I wanted to see again right away after leaving the cinema because I was so distracted by the beauty of each and every shot, I find it difficult to recall the core content and any one particular part of the film.  This film could easily be edited as a silent movie as the soundtrack is also absolute perfection.  The acting has been criticized but I honestly believe there was a need for overacting due to the ambiance and as a further homage to the original film, no single actor stole the show as the star of this film is the film itself.
Incredible set design and costumes, I can almost guarantee that this film will win at least two Oscars, maybe it'll end up with five or six."
PortRow,3,"Very stylish and the acting is very good, if occasionally a little over the top. The dialogue that Count Orlok has is overly florid (its a choice to emphasize his being from another time but it bordered on reading silly (he speaks Romanian with subtitles) and the direction tends to telegraph when you are going to be jump-scared—and almost all of the horror is the show build up to a jump-scare or occasionally some gore. Im glad I saw it but doubt I will be watching it when its streaming or on tv."
Thomas E,5,"Very good take on an often told story. The leads were all excellent with the exception of one who has given up acting to play himself, over and over again."
No Name,2,"Filme ruim mas muito bem feito.

Os primeiros 30 minutos prometem muito mas quanto mais o tempo passa, o filme se torna quase uma comédia.

Apesar de ser lindo visualmente e dos atores entregarem muito, a história é sem pé nem cabeça e ao decorrer do filme você se questiona se está captando o sentido ou se de fato, não há nenhum.

Além disso, o que mais me irritou foi a quantidade de momentos com conotação sexual sem necessidade. O filme, em algum momento, passa a ser uma série de abusos das mulheres protagonistas.

Por fim, é um daqueles filmes pra assistir quando der ""na telha"" e quando sair no streaming. Não vale a pena ir ao cinema por ele."
Roger L,5,"Great lighting in film.   Good story.  Very scary and icky parts  
Enjoyed it overall.    Not a film for grandma   It would scare her lol"
No Name,4,Masterpiece of a remake and another modern classic of Robert Eggers.
karenAnn,4,Liked bram stokers Dracula better but this was good
No Name,4,Nosferatu is haunting beautiful.It is a dark fantasy and gothic masterpiece but only for the niche audiences.
Matt F,1,"Too long and not worth the time. If it was trying to do something better with the Dracula story, I missed it. Didnt like the old movie and I dont like this one."
No Name,1,"I really, really wanted to like this film. I love the original and everything to do with Dracula, and I'm a huge fan of gothic cinema, but this movie was a huge disappointment for me. Some of the acting was very nicely done, and I can appreciate the atmosphere and the cinematography. And in fact, the first 30 minutes had me believing that it was going to be a fantastic movie. However, the longer it went on, the more the plot got extremely murky. The audience in my theater laughed several times at points that were clearly not meant to be funny, and there were so many plot holes. I also found myself really confused and disheartened by what their thesis wanted to be. It seemed like they wanted to say something about sexual assault, but didn't have a clear point. The fact that she ""sacrifices herself"" at the end made me wonder if they knew what message they wanted to get across at all, or if they only wanted to show the bleakness of a woman being assaulted multiple times just for the sake of it. I would say that I would rewatch it to try to figure it out, but I don't think I could subject myself to that again. And not to mention the HORRIBLE mustache. He looked like Waluigi. Bad all around. Its only saving grace was Willem Dafoe. Without him and his performance, I might even call it unwatchable. I had to rewatch the 1930s Dracula when I got home just to cleanse my pallet."
No Name,4,"El cine expresionista regreso en forma de ficha.

El regreso del joven maestro Roberto eggers en su séptima pelicula dirigida reimaginando la película nosferatu una de las abanderadas adaptaciones del cine expresionista de los 20s. Con una reimaginacion del mito de dracula en el cine. invita a el espectador a abrir la mente a el significado del mito del monstruo maldito, desde un punto esotérico/ oculitista. Y de  la  mano de una fotográfica ambiental y un sonido que abraza la idea de llevar a lo más oscuro el mito del relato tétrico romántico de dracula de bram stoker. Una película 🎥 para los amantes del cine que requiere reflexion y paciencia."
No Name,5,Fantastic horror movie
No Name,5,"Great film!!!!!!!! Second best Nosferatu, right after SpongeBob."
Erica,5,10/10 super freaky and loved the male cast 😛
Devon P,5,"Amazing cinematography, directing, casting, locations, and costuming. Note that although Nasferatu is not a horror movie, it is still extremely visceral in style and not for the weak. 

If you are into film and cinematography like myself, I highly recommend it. It deserves an Academy Award."
Deryk,5,Superb acting. Love that they stuck somewhat to the original movie!
No Name,3,Lovely cinematography but I felt like it was unnecessarily grotesque sometimes.
VM,1,Was really impressed with Lily Rose Depp’s performance. The movie however was a disappointment.
Srikrishnan R,1,very very boring.  the first movie that I've actually ever walked out on
Justin,4,"Having never seen the original silent movie, I didn’t know what to think going into this movie. The movie is basically a retelling of the novel “Dracula” by Bram Stoker. For the most part the movie stays true to the source material, while changing a couple things to make it stand on its own. While not terrifying, it’s definitely grotesque & interesting enough to keep you glued to the screen. I appreciate that you don’t really see the main antagonist Count Orlok (The Vampire). The actors did such a great job especially Willem Defoe who always shines in whatever role he plays. The one down side I would point out is sometimes the lore is a little hard to follow towards the end. One instance was how they explained how the vampire curse actually works. Other than that this is a solid movie that would recommend seeing in theaters over waiting for it to hit streaming platforms."
Clecio L,2,"Not good
Pretentious"
smith9298,3.5,"Incredible cinematography, skarsgard was creepy but the character was more like a slow speaking old vamp.  Other actors were good and the story was interesting, maybe worth watching at home though."
No Name,0.5,Oh my lord this was the most boring movie I’ve ever seen in my life
Fieldy,5,"Good movie overall, same vibe as Nosferatu 1922"
Joshua,5,"Love me some good Gothic horror, and this one takes the cake for being one of the greatest horror movies of the decade."
No Name,1,"Way too long. Did not earn its genre. More gross than scary and none of the relationships had depth. It was super flat. I wanted to like this so bad but it lacked.

1 star for the cool sets, makeup/costumes & the cats."
Andre,5,"If you love gothic horror and can handle mature adult themes, this is an experience of a lifetime! An absolute masterpiece. I never thought I would see something more iconic than Dracula (1931). This is hands down one of the best works in the history of cinema. A round of applause to everyone involved in making this movie."
Arielle,2.5,I gave it a higher rating because of its originality along with the beautiful filmography but for me it was a super slow burn through the whole film and lacked the horror and excitement I was craving. Recommend to watch at least once.
No Name,3,"Truthfully, it was beautiful in terms of cinematic achievement. The script was similar to that of the original, by that, I mean the scenes and what occurred since the original was silent film. With that being said, it was slow and a bit boring. It was in no means scary as they rave it to be. It was a tad bit creepy and possibly disturbing. The acting was phenomenal, especially Bill as Orlok. His transformation was unbelievable. Lily did a wonderful job as well even though people are making fun of her “possessed” style of acting where it just looks as if she is gyrating in the style of a seizure. If you want to watch it, go in to it knowing it has the writing style of an old Victorian style film. It can be boring to those that don’t appreciate this style."
No Name,1,The scariest thing about that movie was how bad it was. If I could rate it a zero I would. I could have gone my whole life without seeing that movie
Vicente,5,"Great movie. Very gothic. Bit of a stretch bringing in all the good vs. evil ethos to a reasonable understanding, but I eventually got it. Warning, it's a period piece so one has to bear with the old English dialog, but it add reality to it. Highly recommend the movie."
Bagel,5,"Great storyline, amazing acting, overall 10/10 experience"
No Name,1.5,"O filme tinha um potencial exuberante mas segundo a avaliação da minha equipe o filme se perde no meio do caminho se tornando entedioso e lento,fora as cenas nojentas entre o casal de vampiro e mulher linda,fiquei com dó da loirinha,nota dó."
Deborah F,4,Great cinematography and haunting music. Gory with some jump scares.  Kept my attention. Best movie Ive seen in quite awhile.
No Name,1.5,Disappointing. I didn't get to see the ending because i got bored and decided to leave the theather early. Something about it made it seem like an old movie but not in a good way.
Date night movie watcher,1,"Slow to start, cinematography was way too dark, story was just boring with holes that didn't make sense. It was really terrible. We would have walked out but we had dinner reservations we needed to wait for so we stayed to see if it got better. Sadly, it didn't.  The only bright spot was Willem Dafoe who was kind of a comic relief which was off but slightly entertaining."
No Name,5,"Indredible settings and sound design make for a truly unsettling, haunted experience."
No Name,1,Not what I thought it would be. Sound visuals and performance was good but there was something missing that turned this movie into one of the most boring movies I have watched in a while
Kim,5,It was great all around!  Very suspenseful!
No Name,4.5,"Robert Eggers, tomo el cargo de un proyecto con mucha responsabilidad cinematográfica, de un proyecto clásico y de una adaptación de la novela ""Dracula"". Lo hizo muy bien y me quedo satisfecho con esta experiencia ""Nosferatu""."
Ronnie C,2.5,stylish but too long and drawn out
Aaron,5,An absolute masterpiece!
Jonathan,5,Brilliant adaptation of Bram Stokers classic. Artistically filmed with stellar performances. One of the best movies all year. Also I believe this to be Skarsgards best performance.
No Name,5,Just a Great film all the way around. Great acting and directing. Classic story.
paul m,4,"Great drama - not as scary or jump-scary as I thought it might be. A very good, dark, drama."
Zinnia G,2.5,I didnt care for all gore. Some of the details were not necessary.
Jaz,0.5,"I did not like this movie at all, neither did my best friend, nor did the woman we met in the bathroom on the way out of the theatre - who said she was also disappointed by the movie. I got a very different idea of what this movie was going to be like before watching it, I thought it would be more of a dark romantic dry comedy with some gore. But it was literally disgusting and offensive to watch, I could not recommend it any less to anyone who has a common decency and nature. So disturbing. To some points, the acting was great (almost too great) and the way they actually filmed the movie was impressive and thoughtful within the scenes. The plotline and the execution of it left much to be desired. The costumes and dialogue was fantastic, but some of the only redeeming qualities of the film."
Christen J,1,"Boring, had very little story line, one of us fell asleep"
Kelsey,1,Horrible!!! I’d give it negative stars if I could!
Facebook U,2.5,Movie fell flat. Overacted and cheesy dialogue.
