Name,Rating,Review
No Name,4.5,"Harry Potter and the Sorcerer’s Stone (2001), directed by Chris
Columbus, is a magical adventure that takes viewers to a world full
of magic and mystery. Based on the famous book by J.K. Rowling,
this movie introduces us to Harry Potter, a young boy who finds
out on his 11th birthday that he is a wizard. The film is full of
creativity, showing us a world where anything can happen, and it’s
the perfect start to the Harry Potter series.
The movie follows Harry Potter (played by Daniel Radcliffe), who
has been living with his mean aunt and uncle. On his birthday, he
learns that he is a wizard and gets invited to Hogwarts School of
Witchcraft and Wizardry. At Hogwarts, Harry makes two new
friends, Ron Weasley (Rupert Grint) and Hermione Granger (Emma
Watson). Together, they discover the secret of the Sorcerer’s Stone,
a magical object that can make someone live forever. They must
protect the Stone from an evil wizard named Voldemort, who is
trying to get it for himself. As Harry and his friends face challenges,
they learn about friendship, bravery, and who they really are.
This movie is the first in the Harry Potter series, and it sets up a big
adventure for Harry. Although this film finishes its story about the
Sorcerer’s Stone, it leaves the door open for more exciting
moments in the next movie. I would definitely watch the next film,
Harry Potter and the Chamber of Secrets, because the story and the
characters get even more interesting.
One of the best things about the film is its creativity. The way they
show the magical world of Hogwarts is amazing, from the flying
broomsticks to the magical creatures. The movie uses great special
effects to bring the magic to life, making it feel like you are right
there in the world of wizards. The movie’s sets, like the Hogwarts
castle and the moving staircases, are also beautiful and show how
much effort went into creating this world.
The movie’s characters are another strength. Daniel Radcliffe,
Rupert Grint, and Emma Watson do a great job playing Harry, Ron,

and Hermione. They are very believable as friends, and their
performances make you feel connected to them. The movie also
has some wonderful supporting actors, like Richard Harris, who
plays Dumbledore, and Alan Rickman, who plays Snape. They both
add a lot to the movie with their strong performances.
Harry Potter and the Sorcerer’s Stone has a lot of themes that make it
interesting. It talks about friendship, courage, and finding out who you
are. Harry learns about his past, and he also has to figure out how to use
his new magical powers. The theme of good versus evil is also important in
the movie, with Harry fighting against the dark forces of Voldemort. These
themes are something everyone can understand and relate to, whether
you are a child or an adult.
However, the movie does have a few weak points. At the beginning,
when Harry is learning about the wizarding world, things move a
bit slowly. The early scenes, like when Harry is with his aunt and
uncle or traveling to Hogwarts, could be more exciting. Also, while
Voldemort is the main villain, he doesn’t show up much in this
movie, so he might feel less scary compared to what you might
expect. Finally, some parts of the story, like who is behind certain
secrets, can be a little predictable if you are older, but younger
viewers might still enjoy the surprises.
In conclusion, Harry Potter and the Sorcerer’s Stone is a magical, fun
movie that introduces us to a wonderful world of wizards. It has
great special effects, a strong cast, and interesting themes about
friendship and courage. Although it starts a bit slow and doesn’t
show the full power of the villain, it is still an exciting movie that
sets the stage for bigger adventures. I recommend this movie to
anyone who loves magic, adventure, or just a good story. I would
definitely watch the next film in the series. I give this movie 4.5 out of
5 stars"
No Name,5,"I love Harry Potter it’s a great movie, I like it a lot. It inspired me during the pandemic. It’s a touching and emotional movie."
No Name,3.5,The beginning of Harry Potter is beautiful and entertaining. It is a quality movie with sweet and fantastic creatures. The characters are very sweet. It is a watchable movie.
No Name,4,"Si hubiera reseñado Harry Potter y la Piedra Filosofal cuando salió, habría dicho que fue un comienzo perfecto para la serie. La película se mantuvo similar al libro, y si no hubiera sido así, es posible que los fans no la hubieran disfrutado tanto. La actuación de Daniel Radcliffe como Harry, Rupert Grint como Ron y Emma Watson como Hermione fue perfecta. Si no hubieran interpretado tan bien sus partes, la película no habría tenido tanta magia. Los efectos especiales fueron buenos para la época, y si los efectos CGI no hubieran sido tan impresionantes, la magia no habría parecido tan real. Lo único que habría cambiado es el ritmo. Si la película hubiera sido un poco más larga, tal vez habría dado más tiempo para desarrollar a los personajes y la historia. En general, si la película no se hubiera hecho con tanto cuidado, tal vez no habría llegado a ser tan querida."
Becky,5,Never saw it when it first came out! Loved it!
No Name,4.5,watched all of them from a span of like kindergarten to 4th grade and have rewatched them ever since
No Name,4.5,Everytime I watch this movie I feel like entering into a magical world full of adventure.
No Name,0.5,Its so boring and slow
No Name,5,I think this is great and very accurate to the books.
No Name,5,It is a really good movie and you must must must must must must must must must must must must must must must must must see it!!!!!!
No Name,3,A very magical film. Both the books and the films with hold a place in my childhood forever.
No Name,5,"A tribute to the magic of childhood, told on film.
""Harry Potter and the Philosopher's Stone"" is a film that has the ability to awaken the child in all of us. It reminds us that there is always room for a little magic in our lives, no matter how old we get. The film is a tribute to the wonder of childhood, and it will continue to excite new generations for years to come.

John, Norway."
No Name,4.5,"Such a fun movie filled with wonder, great characters, and serves as a strong adaptation of the books."
No Name,4,"""I'm a what?""
""A RIZZARD"""
No Name,4,"""You're a rizzard Harry!"""
No Name,4,Solid start to the series and fun to see the Harry Potter universe come to life
No Name,4,"This was a solid introduction to the franchise.  It's by far the least plot-driven of the eight movies and the child actors have a lot of room to grow, as do their characters.  Having seen all the movies multiple times now, this one is the most innocent and naive entry in a series that will go exceedingly dark and adult, so it may be a bit saccharin and jejune for return adult visitors.  Still, the magic is there."
No Name,5,"Fantastic start of one of the most iconic movie franchises of all time. We all fell in love with the books, wich are ofcourse a little bit better, but for books to movie adaptations the Harry Potter franchise did a great job. My favorite franchise of all time."
Google,5,Loved the experience of feeling like I was in the movie!
No Name,5,I am a sucker for Harry Potter movies. I absolutely love the whole series.
No Name,4,"Although not as good as the source material, Harry Potter is a very good adaptation and that’s about it."
Jacqueline,5,"still as magical as the first time I saw it, love this movie!"
No Name,3,"Although far too many of the novel's ground-breaking elements are thrown out in this very PG-rated fantasy film, fans of the novel will almost certainly find Harry Potter and the Sorcerer's Stone to be a satisfactory adaptation"
No Name,3,Really just a classic it does have its flaws but a iconicmovie non the less...
No Name,4,I really liked the end where Harry fought against Quirinus Quirrell.
Judie,5,Always incredible….especially in the theaters.
No Name,5,"Ge wel dig, net zoals alle andere Harry Potter films."
No Name,4.5,One of the best introductions to a film series ever
No Name,4.5,The first entry is a smashing start to one of the best series in the world
No Name,5,"A magical translation of the book with spellbinding practical and digital effects, extraordinary set pieces, well-worked actors, and a director that hit every possible mark he could. I raise a cup to the team that worked on this outstanding film, bringing Joanne's original vision to life in the best way they could!"
No Name,4,"Some of the acting and visual effects are pretty dated, but this magical family adventure film has enough humor, action, mystery, and lovable characters to entertain anybody who comes across it — either if they’re a fan of the books or not."
No Name,4,have never read the book but the movie was A+
No Name,4,Good overall. The only thing that is offputting is the sheer amount of love for Harry. He’s not a higher life form.
No Name,4,"Today, I delved into the magical world of Harry Potter and the Sorcerer's Stone for the first time. This film was a massive success in theaters, eventually achieving cult classic status worldwide.

As I immersed myself in the movie, I realized that my knowledge of the story was quite limited, mostly derived from snippets of information I had picked up along the way. The special effects, particularly the CGI, may seem outdated by today's standards, but considering the era in which it was made, the filmmakers did a commendable job without going overboard.

The performances of Radcliffe and Watson were simply outstanding, bringing their characters to life with depth and authenticity. Ron's character provided a delightful touch of comedic relief, adding to the overall charm of the film.

While the anticipation surrounding the movie may not have matched the actual viewing experience, I found myself expecting a more intense and prolonged battle for the sorcerer's stone. However, I acknowledge that as the first film in the series, it likely aimed to establish the foundation of the story.

In the end, I believe that while the film may not have had a laser-focused narrative, it still managed to captivate me and left me eager to explore the next installment."
No Name,0.5,Why people watchin this after all? Absolutely lame story and action!
No Name,4,"🍅 8.8/10


So nostalgic and just filled with magic. Harry Potter and the sorcerer Stone will go down for me as a must watch film and a start of a must watch series that is injected with magic. for me will ever be one of the best franchises ever and most magical, with a perfect cast and perfect movies even perfect scores.that I cannot describe the love I have for all these films and yes, I even like fantastic beast actually to be honest, I kinda like this movie more than the book there is a little bit of things holding it back to be the best but what a great start. Grade A-"
No Name,3.5,The writing and pacing is sluggish but engaging enough while the visuals are outstanding.  It’s tough to make so much exposition interesting to sit through yet it’s done pretty well here.
No Name,2,"fine movie series but, the author is VERY VERY homophobic so I can't like it that much."
No Name,5,The boy who lived. Making a movie out of novel is not an easy task but Mr. Chris Columbus did created a school on the big screen which was every 90s kid's dream
No Name,5,"This first installment in the Harry Potter series is amazing and well done 
I remember watching this film on vhs and loved it 
There are some really good effects the action sequences are also enjoyable 

The cast was wonderful and did a great job 
I really enjoyed all the characters this film is a must see for any Harry Potter fan and any one who loves cinema 

With a great cast action sequences and effects this film will keep you entertained"
No Name,4.5,"A bit boring at a few parts, and the books are better, but overall, an amazing movie"
No Name,5,"Nearly identical to the books, loved it very much. It's been years, but it's still great. The only thing missing is Peeves..."
No Name,5,This is a great way to kick start this series! All the actors in the movie described in the book is exactly how I envisioned!
No Name,3,"Not a bad interpretation of the book, usual edits of the true story for screen adaption. 
Child actors will always pose a problem or potential risk regards convincing an audience. Rupert, Emma and Daniel are still young in this film and their acting has lots to be desired."
No Name,5,"One of the best movies of all time. Thanks for this masterpiece, J.K.Rowling."
No Name,4,"A good introduction to the world, especially for younger viewers. For half the film the exposition alone, but well done, draws you in. Still good to watch."
No Name,4,"Introduced Wizarding World well..!!

The Good:
1) Direction
2) Screenplay 
3) Story and Character Introductions 
4) Humour 
5) Performances 
6) Music 

The Bad:
1) Vfx are goofy
2) Antagonist Development"
No Name,5,"Uma incrível adaptação para o tempo, a imersão que tive é uma ótima pedida para curiosos e fãs da escrita de J.K Rowling . Mostrando como fazer um bom filme para todas as idades com um roteiro amarrado e que respeita a criação da autora."
No Name,4.5,"Harry Potter and the Philosopher’s Stone is a 2001 British-American fantasy film film-maker by Chris Columbus and based on a script by Steve Clovis. Plot. It tells how Harry finds out that he is a wizard, meets close friends and many enemies at the Hogwarts School of Witchcraft and Wizardry, and with the help of his friends stops an attempt to return the evil wizard Voldemort, who killed Harry's parents. The lead roles. Daniel Radcliffe is Harry Potter. Rupert Grint is Ron Weasley a very cute and ridiculous boy. Emma Watson is Hermione Granger. When I first watched this movie, I didn't really like Hermione. The lead characters played well. It was interesting to feel the emotions of the character. The supporting characters also played their roles perfectly. The special effects of the film were complemented by computer graphics. The moving staircase of Hogwarts was partially built in the studio and then digitally redesigned. I liked the movie. I advise you to watch it because it is very interesting, exciting and have a good laugh."
No Name,2.5,"It was an ok start but was it good? No Was it bad? No It was just okay, the world building was good and so was the character development but the story was lackluster. But I can't really fault it because it has to introduce the new characters."
Shanna,5,fun to see it in the theater!
Andy,5,"Better on the big screen, loved being able to see this in theaters for the first time, as I was too young and not yet a fan of the series when it was originally released."
No Name,3.5,"Harry Potter and the Sorcerer's Stone is a good introduction film to the franchise. However, for being a film based on magic, I feel that there was very minimal magic that was actually used in the film. This doesn't mean that there wasn't any magic used whatsoever, just not a lot. With that being said, this film is a for sure must watch."
No Name,4,The perfect introduction to the wizard of world.
No Name,1,More Harry Potter rubbish. Really poor. Watched on ITV.
No Name,4.5,"Well then, we have Harry Potter, one of Britain's favorite books and films. One of them which got popularity throughout the years and many kids and my friends have seen them when they're in school and only wished they would visit the Warner Bros world to see Hogwarts School to see some amazing stuff. Just like I reviewed the Fantastic Beast trilogy, I thought had my dream come true by doing one of those Harry Potter films since I've thinking about doing them for a while. The professors at Hogwarts School of Witchcraft and Wizardry, Albus Dumbledore and Minerva McGonagall played by Richard Harris and Maggie Smith, along with groundskeeper Rubeus Hagrid played by Robbie Coltrane, had come to deliver an orphaned infant wizard named Harry Potter played by Daniel Ratcliffe, to his Muggle aunt and uncle. Years later, just before his eleventh birthday, owls begin delivering letters addressed to him. When the abusive Dursleys adamantly refuse to allow Harry to open any and flee to an island hut, Hagrid arrives to personally deliver Harry's letter of acceptance to Hogwarts. At King's Cross station, Harry boards the Hogwarts Express train, and meets fellow students Ron Weasley and Hermione Granger played by Rupert Grint and Emma Watson, during the journey. Arriving at Hogwarts, Harry also meets Draco Malfoy, whom the two immediately form a rivalry. The students assemble in the Great Hall where the Sorting Hat sorts the first-years into four respective houses such as Gryffindor, Hufflepuff, Ravenclaw, and Slytherin. Harry is placed into Gryffindor alongside Ron and Hermione, while Draco is placed into Slytherin. And now the school sessions begins trouble is brewing. I remember getting into Harry Potter as a kid since that I'm not the only one who is. Of course many people recognise the actors who played the teachers, of course everybody remembers Richard Harris as Professor Dumbledore who is the greatest headmaster and and powerful wizards of all time. ""Silence!"" Robbie Coltrane as Hagrid is such a lovable character. He just has all the charm like any character has ever got. We have everyone's favorite actor, Alan Rickman as Professor Severus Snape who is the head of Slytherin and everyone's greatest teacher of Hogwarts. And then we have Dame Maggie Smith as Professor McGonagall who is the Headmistress, the head of Gryffindor and transfiguration teacher at Hogwarts. You can only see bits of John Cleese as Nearly Headless Nick including David Bradley as Argus Filch and John Hurt only has one scene in it. Yep, that's all the actors that every single person in the world remembers including the main actors who are kids at the time. They'll be seeing more whilst I mention in the later reviews of Harry Potter. Harry Potter and the Philosopher's Stone is just your brilliantly good film to start off the franchise that everyone remembers and bring the nostalgic feel to it even if if feels like you're at school as well. I really do love the music by John Williams known for his work on Jaws, Star Wars, Close Encounters of the Third Kind, Superman, Indiana Jones, E.T. the Extra-Terrestrial, Jurassic Park and many more you can ever think of. I did like the visual effects even though they do seem a bit outdated but when you look at it you'll know what I mean but what can I say, this is made in the early 2000's. What a way to start off a movie franchise that everybody loves including myself. I love this film and I can't wait to do some more reviews in these. With that being said, I love Harry Potter and the Philosopher's Stone and many more reviews are coming up soon so be ready."
No Name,3.5,Um filme bem legal e divertido mais eu acho ele bem mais para criança
No Name,5,"After watching Harry Potter and the Sorcerer's Stone, I only have amazing things to say about it! This is the first time I had ever read or watched anything to do with Harry Potter and it was phenomenal. Even though it was two hours and thirty minutes long, and having a very small attention span, it grabbed my attention and it never let go. This movie never let me get bored with all of the plot twists and plot thickening moments. In this movie it starts out with Harry (Protagonist) living in a closet under the stairs, with his Aunt and Uncle. His life was not fulfilled, he was treated terribly and was an afterthought. Harry was a special boy, he learns that he was born a wizard. He unfortunately does not have his mom and dad to be around because they died tragically. Soon after Hagrid (Wizard) showed up and hand delivered an invitation to Hogwarts after many failed attempts. Harry quickly accepted and was on his way. After a bit of trial and error he got onto the train and met Ron Weasley (Best Friend). Ron is also a new wizard and first time student to Hogwarts, however a lot of his brothers go to Hogwarts so he is familiar with most terms. Soon after Harry and Ron were introduced to Hermoine Granger (Soon To Be Best Friend). Hermoine also was new to Hogwarts. She has a lot of sass and it seems as though her family life is alright and that they are very supportive of her. They get to Hogwarts, and are sorted into houses. Hermoine, Harry, and Ron all get into the same house. After lots of battles and conquering, and a pretty wicked Quidditch game, they go on their trek to protect the Sorcerer's Stone from He Who Shall Not Be Named (Voldemort). Overall this movie had flawless production every character had amazing chemistry together and the movie kept me on the edge of my seat. I would recommend that everyone at least once in their lifetime give this movie a good watch."
No Name,4.5,"Muito bom! Recomendo demais assistir esse filme.
O primeiro filme dessa saga maravilhosa entregou muita qualidade."
No Name,4,"If the first Harry Potter's book is not as amazing as the newest ones, this first movie is at least giving justice to the book and providing great atmosphere to the story. 
The actors are still young and one can see that, but it is also part of the charm as they appear quite genuine. The older actors are great in their roles and they are able to also provide those hints that make the more attentive audience wondering if they got the movie right. 
The movie is quite accurate, although I had imagined some things differently, when it comes to propose the magical Harry Potter's world.
The movie is entertaining and not boring - I wish that also the other movies would keep up the same tempo and vibrant storytelling as this one."
No Name,5,"Thanks to Chris Columbus' direction of the film it's a true masterpiece with heart, charm, magic and of course a great script."
No Name,4.5,You can love the art and hate the artist
No Name,4,"'Harry Potter and the Philosopher's Stone' is my favourite HP film. Being so young, Daniel Radcliffe is very appealing in his role. We are all rooting for him to be freed from his unbearable 'family'.  

Some very charming moments to see. I specially liked the scene at the zoo when Harry released the python, who hissed ""Thanksss"". This first film is suitable for young children as well as older people."
No Name,5,Oh My God. if u have never watched this WHAT ARE U DOING I SWEAR TO GOT THIS FILM WILL CHANGE YOUR LIFE trust me this film is so good j.k rowling you outdid your self.
No Name,5,I enjoy almost everything about Harry Potter.
No Name,5,awesome! pretty refreshing experience.
No Name,5,Because I'm the biggest Fan of the Series EVER!!!!!
No Name,5,"Harry Potter would undoubtedly have been a classic solely in its book form, but, thanks to the cast and crew of the film adaptations, the series has become a phenomenon. From detail-attentive storytelling to character castings that feel like the creators performed real magic to pull them from the pages, Harry Potter and the Philosopher's Stone smartly uses its beefy runtime to tell an unmissable coming-of-age fantasy. 

Distinct aesthetics create a strong, old-timey feel with John Williams' musical score complimenting with a special magic of its own. If there's any soundtrack that can transport millennials back to their younger, likely happier days, it's the haunting and epic magic Williams crafts for the film.

The Philosopher's Stone is pure imagination brought to life, and I have to give credit to absolute standout performances by Robbie Coltrane, Emma Watson, and Alan Rickman. Adaptations rarely hit as hard as the Harry Potter ones do, but even fewer scar pop culture in a way that, even two decades later, newbies and fans alike can be ensouled by the magic here."
No Name,5,Every harry potter movie is great
No Name,4,LOVE EVERY HARRY POTTER MOVIE
No Name,5,Chris Columbus started off the Harry Potter series in an incredible adaptation of J.K. Rowling's book. The actors and special effects are amazing.
No Name,3,"The sorcerers stone overall wasn't the best movie in the Series. I think it was actually the worst, The plot wasn't as fun as the other movies, And it kept me occupied but certainly was not the best production in the Harry Potter series."
No Name,4,"I was never a huge Harry Potter fan, but then again I never gave these movies a chance. After giving the first one a watch, I am very pleased with what I've seen. Although this film started off slow, once it picked up I was interested the whole time. The action in this film was actually surprising for a movie about magic, the effects for an older movie were also surprising. This movie left a lust for wanting more, something I never would have thought could come from watching these films. The acting of these young actors was also good for people so young. This film was a great first start for the franchise."
No Name,3.5,"While The Sorcerer's Stone condenses too much book material into too little time, the fact that this first movie adaptation of the Harry Potter books is extremely faithful is clearly on display."
No Name,4,"The one that started it all. Let the magical world of Harry Potter begin. The saga of an orphaned boy who finds out that he is a wizard will enchant, excite and dazzle you with pure cinematic bewitchment.
""I can't be a-a-a wizard. I mean, I'm just Harry, just Harry."""
No Name,5,"Thanks to Chris Columbus' direction of the film it's a true masterpiece with heart, charm, magic and of course a great script."
No Name,2.5,For me it was very boring at the start  the fight was MID so was the movie itself
No Name,5,already re-watched it countless time now and still loved it sooooo
No Name,4,This film is so magical and it is a perfect introduction to this world. Great watching this again.
No Name,4,Long but fun.               ..
No Name,4,It's a rainy day and that a good day to watch some Harry Potter. This movie was pretty good awesome beginner way to tell a story about what Hogwarts is. I love the quidditch I wanna be a seeker now that looks so fun. Chocolate frogs when they came on the screen it suddenly made me crave chocolate lol. I suggest watching this movie :)
No Name,4.5,"Ah, Sorcerer's Stone, the film that started it all. Mr Dursley is a great character. My only problem is that we did not learn a lot about Draco. Love to see a spin off TV show about him."
No Name,3,"Child acting is sub par, pacing is terrible, lots of scenes are illogical and contradictory. Still good world building and pretty immersive however, decent effects for 2001"
No Name,3,The story is mediocre but the world of JK Rowling is truly magical.
No Name,5,One of the best movies of all time.
No Name,0.5,It's Could Be Better but.... I never want to watch it because it's bad
No Name,3,"To me, the weakest in the franchise, but it's still very iconic and well directed. You can overlook the dialogue considering the characters age, although at points they feel a lot older than they should."
No Name,0.5,I can't stand British people.
No Name,0.5,Boring and too childish.
No Name,5,One of the greatest film series ever made! Full of wonder and delight at every turn. Christopher Columbus does a great job with this first film!
No Name,3,I'm not the harry potter kinda fan
No Name,5,"I adore it, the best movie series"
No Name,4,Really good adaptation.
No Name,3.5,"While closely following the novel but lacking some cherished details, the film opens without the backstory dear to book readers; nonetheless, it delivers a heartwarming adventure that leaves viewers yearning to escape their Muggle lives."
No Name,5,"Amo de paixão, um filme saudavel, divertido e interessante... para todas as idades"
No Name,0.5,This is a trashy movie
No Name,3.5,"The first film in the franchise, it is definitely not a completely polished or coherent movie. You can tell important plot points are cut from the book, and (this is personal preference) the film feels much too kiddish. Other than that, it's a great fantasy adventure, successfully introducing me to the whimsical and inviting wizarding world. The look and feel of the castle and anything wizard-related is amazing, the production designer and his team understood the assignment. John Williams' score compliments this magical story perfectly, and encapsulates the atmosphere in a bottle. The red herrings and climactic plot twist show a level of intellect to the writing of this story, so I can't wait to see how the next adventures play out."
No Name,5,"Prepare to be enchanted. ""Harry Potter and the Sorcerer's Stone"" is not just a movie; it's a portal to a world of wonder, adventure, and friendship that continues to captivate hearts worldwide. In a world where movies come and go, ""Harry Potter and the Sorcerer's Stone"" remains a beacon of pure cinematic magic. It invites us to embrace the childlike wonder within us, to believe in the extraordinary, and to cherish the enduring magic of friendship. So, whether you're rekindling your connection with an old friend or introducing the next generation to this masterpiece, be prepared to be swept away on a broomstick of nostalgia and wonder. Accio popcorn and enjoy the enchantment!"
No Name,4.5,"HARRY POTTER : E A PEDRA FILOSOFAL É UM FILME QUASE PERFEITO , COM OTIMAS ATUAÇOES E OTIMOS ATORES , OTIMO ROTEIRO , OTIMO ENREDO , O FILME TEM COMEDIA E TEM UMA DOSAGEM DE SUSPENSE NA FLORESTA PROIBIDA , VER A RELAÇAO ENTRE HARRY , RONI E HERMIONE SE FORTALECENDO CADA VEZ MAIS É MUITO LEGAL , E TAMBEM VER O DESENVOLVIMENTO DA TRAMA É MUITO LEGAL , EM RESUMO ESSE FILME É MUITO BOM......"
No Name,3.5,"It's been a few year since I originally watched the the philosophers stone but it still a charming and magical film.

 It's the perfect origin story and sets up the  world of Hogwarts perfectly . The star studded cast makes this film easy watching even if the children's acting is a little wooden and awkward. The CGI is less than stellar but the story is compelling enough to enjoy the experience and root for our young hero's"
No Name,3.5,"The CGI struggles at times and the characters aren't all that well developed, considering who they are as people, but Harry Potter's first big-screen blockbuster adventure is a magical and downright exciting film for the whole family."
No Name,4.5,this movie does a fantastic job adapting the book and then some. however the harry potter universe was done better in almost every other movie that came out.
Kathleen G,5,"I saw Sorcerer’s Stone with my 2 sons the day it came out in 2001. Today, I saw it again on the big screen with one of my sons (the other son was out of town). It was so fun and nostalgic. The film is, as always, delightful and magical!"
No Name,4.5,Great adaptation of the first Harry Potter book. Good fun for all ages.
No Name,5,"Es mi saga favorita, es que es todo perfecto, los actores, el decorado, la música. Es imposible ponerle ninguna pega"
No Name,5,A classic.  Close adaptation to the first book of the series-- a must see.
No Name,5,The story telling is on another level!
No Name,4,"Great introduction to the Harry Potter world, as naïve Harry discovers some of his past, leaving many mysteries still to be solved."
No Name,4,Rewatching the Harry Potters in order. The first in the magical world of Harry Potter as they first go to Hogwarts and get placed into their houses.
No Name,5,"Philosopher's stone is the perfect movie, is not boring, don't give us the sense that we miss something. The outfits are great, but the SPECIAL EFFECTS are the magic of the movie, specially when someone is flying. Harry potter was made to watch in Theaters, the magic of the scenes increases on a big screen. A lot of beautiful landscapes and photography, a perfect soundtrack. The most well-produced fantasy movie of all. The script is perfect! A movie full of magic! Eternal."
No Name,4,"Harry Potter and the Philosopher's Stone introduces audiences to the magical world of J.K. Rowling's imagination, expertly weaving together enchanting visuals, endearing characters, and a captivating narrative, setting the stage for an iconic fantasy series that continues to captivate generations."
No Name,3.5,"Great way to show us into this new world through the eyes of a first year as we are as well. Great story and fun action!

Overall
8.8/10"
No Name,3,"Worst Harry potter film, big differences between the film and the book"
No Name,5,The fiction story was amazing in a wonderful world with detailed characters and many surprises. must see!!
No Name,5,best movie franchise ever
