Name,Rating,Review
No Name,5,"A character deconstruction of addiction done Altman style that is also an All Time Classic. One of the first things you notice is the creative tour de france of editing techniques. While this is jumpy with no one characer dominating the others, it never feels unfocused, bloated, meandering, or obnoxious with more style than substance. In fact it's got both. The editing really compliments the pacing perfectly and compensates for so many different storylines. It's a very rare case where the editing really makes this work. It uses music video techniques but unlike a lot of others around this time that try that, it doesn't feel dated at all. It comes off as surreal more than anything and really fits with the subject matter. The acting is first rate and really builds as this progresses to the climatic consequences of all the characters actions. Ellen Burstyn is amazing and is the best of all fo them. Even though her story is arguably the most isolated of all four it's not any less fasinating and a real testament to ehr acting ability. It's brutal to watch and fasinating. Shot in a masterfully surreal way that again never feels showy but really amplifies the dazed and confused atmosphere of the subject matter. It's like a comprehensive Apocalypse Now for drug addiction on all sides of the trade. Everyone who has a strong stomach should give this a try once. If your familiar with the director than it helps going in knowing if you can handle it."
No Name,4,"A very intense and rough watch, Requiem for a Dream is one of the most heartbreaking films I've ever seen. It's not just a depressing film, I really felt attached to all of the characters, and that makes it all the more sad what happens to them. This is a film that I found amazing, but that I might not want to go through again."
No Name,3.5,In an intense look into drug use and the effects it can have on your life. The editing is definitely top tier.
No Name,1,dude honestly this is one of the most overrated movies of all time. like wayyyy too much grandma storyline. maybe my expectations were too high bc of how highly ppl regard this movie but i never write reviews either and this one honestly had to be said. wish i didnt waste my time
No Name,5,"If you've been there, this movie will remind you why you left that life behind... Unbelievable film. 5/5"
No Name,3.5,"It's a well-made and captivating movie. But it's not an easy watch. You will leave this movie feeling very uncomfortable and sad. But not in a good way. I felt really icky after watching this movie. Still, the script is incredibly compelling, and it deserves the recognition that it received. However, I kinda wish that I never watched it."
No Name,4,This slow burn will make your skin crawl by the end. It's depiction of 4 people's descent into madness is unsettling and striking to say the least.
No Name,5,Very familiar stories
No Name,5,"Masterpiece, GENIUS. 11/10 I loved this film! However this is traumatic!"
No Name,2.5,"It’s well made from a technical standpoint, but I just can’t endorse this movie's overly disturbing take on the bad that can come from drug use. The characters are one dimensional and merely exist just to be tortured"
No Name,4,"Hard watch, that's for sure. Ellen B and Jared Leto acting phenomenal. Cringey in parts, his arm. Don't think I'll watch it again though, once is enough."
No Name,1,"This really is pretentious to the nth degree. Ellen Burstyn did a great job, i'll give you that. But the film ( sorry movie) is so far up it's own *ss, it doesn't know whether it's coming or going. It's doesn't help that it has Jared Leto in it, because he just adds to the pretentiousness somewwhat. Hard hitting, hard to watch, so can only do once. Come on, it's not that bad! People need to watch Trainspotting. Because it has humour, so when the hard hitting moments come, they make so much more impact."
No Name,5,"Unflinching, hard to watch, though an absolute must-watch, ""Requiem for a Dream"" is a gut-wrenchingly horrific look into the dangers of substance abuse that gets its point across a little too well. Phenomenal acting and a powerful script help elevate the movie as well, though it really is the overall message that gets imprinted into your brain. Genuinely one of the most disturbing watches I've seen to date, but an absolutely necessary one to watch at least (and possibly most) once."
No Name,4,"Wow, I kept putting this movie off as I thought it was going to be slow, depressing and hard to get through but I was wrong this movie kept me glued to my seat. I am glad I gave it a try."
No Name,4.5,Reamente perturbadora
No Name,3,"It's not for me but I understand that the actors are so convincing. If you need something disturbing, this is it."
No Name,5,"Absolute cinema! Ele é bem pesado. Consegue te deixar bem desconfortável durante o filme. Vc realmente consegue sentir ele. A música é FENÔMENO, o som é fenômeno, a atuação tbm e aquele jogo de cortes rápidos mostrando o isqueiro borbulhando (fast cuts and close ups) é absurdo!"
No Name,4,I don't know how to describe this movie but my eyes definitely felt it.
No Name,5,My new favorite movie ever. F*ck August Rush
No Name,0.5,A stark glimpse into Leto's future after his cult collapses when he gets picked up for DMing minors.
No Name,3.5,You can truly feel the agony of the characters for 23 hours of their day in search of the feeling in that 24th.
No Name,4.5,"Combining top notch performances (particularly from Ellen Burstyn), strong subject matter, frenetic cinematography and a memorable musical score from Clint Mansell, Darren Aronofsky's Requiem for a Dream provides a haunting and intense look into drug addiction, broken dreams, isolation and despair. It's not one for repeated viewing though."
No Name,4,Definitely a hard movie to watch. Depressing but at the same time a great way to get a message across. 7.7/10
No Name,4,"Requiem for a dream is definitely not for everyone, with it's bleak and sorrow nature, however it's worthwhile with it's unique storytelling and message about the horrors of drug addiction"
No Name,5,Never watching this again btw
No Name,4.5,A gut-wrenching & unforgiving tale of substance abuse that will leave an impression on you to say the least. The perfect pacing & clever cinematography only add to the haunting tone of this movie.
No Name,5,So harrowing! Brilliant acting … Jared never fails! I first watched this when it came out and I'm still recovering .. the ending stays with you that's for sure!!
No Name,5,Everyone should watch this so they can really know how illegal drugs can destroy lives.
No Name,4,"I loved the book, and I thought this was an excellent movie.  I'm glad Selby co-wrote the screenplay.  Kids, just say no to drugs and alcohol.  If you want to know why, watch this movie."
No Name,4,"Muito Chocante uma incrível e real jornada diretamente ao submundo das drogas, os atores desaparecem nos seus papéis é um dos melhores filmes que eu vi"
No Name,5,Visually stunning. Awesome cinematography. A harrowing look at the depths that addiction can drag people down to.
No Name,5,"Beware!You will not ever forget this movie, it shows perfectly All the complications of human nature and relationships, but it gives us an insight into the complicated relationship between addiction and love that most of us try to blind ourselves from."
No Name,4.5,The movie is both amazing and disturbing. They've done a really good job at displaying the lives of addicts. It really makes you think about life and I think that everyone has to watch this movie.
No Name,4,"Damn, i feel very sorry now"
No Name,5,"great acting! put jennifer connelly on the map as a serious actor, imo"
No Name,5,"A true masterpiece which should be shown to teenagers as educational material in a fight against drug use. The pacing of the movie is absolutely perfect. Connection with the characters is so good that I've almost felt physical pain at the end of the movie. In fact, the best way to describe the feeling I've got after watching it is - being hit in the face by a brick. It's one of the rare movies which brings you in its world and connects you to the characters, their hopes, dreams and ultimate demise to the point where you feel physical relief after it ends and you get back to your own life. And it's not because the movie is bad - quite the contrary. It's eye opening. It makes you glad to have your own life, in whatever mental, social or financial state you are in. It makes colors of your real world more vibrant. It simply is a requiem for a dream in every sense of that phrase."
No Name,1.5,"Definitely will never understand the hype. I finally watched this and was left thinking, ""Really? This is it?"""
No Name,5,"The score, the pace, the visuals, the camera work, the acting. everything was put together to make of this movie the best movie you will not watch a second time
not because it is bad but because it is that good, that powerful"
No Name,5,"Absolutely incredible with all around amazing performances, a haunting score, and imagery that will stick with you forever."
No Name,5,"It is a film that can come across as disturbing to some people probably but for me it was a really well executed idea, beautiful acting from the main actors and unique but brilliant cinematography. I think some parts of the story could have been worked on or even extended but generally the feeling/atmosphere is one of the best. Was finding myself wanting for more ."
No Name,4,"Unfiltered, disturbing yet powerful, with graphic imagery that doesn't leave the head anytime soon. Phenomenal score, great cast and some neat editing as well as cinematography. I think it's nicely structured, narrated and paced despite it being about four different characters each with their own arc. While there lacks some writing it is still beautifully directed and delivered. Many scenes that were brilliantly crafted to give off the exact essence of the moment but also a few which could have been a bit more worked on. A well executed portrayal of real-life people shown as cinematic as it gets and one that doesn't shy away from ending it all as unfortunate as possible. I thank my dear friend Jeff for this recommendation."
No Name,5,"It's not a normal film; it's an experience. You can't watch it while chilling. It gives a deep, uncut vision of one of the darkest sides of human beings. Nothing for weak nerves."
No Name,5,the last 20-15 minutes of the movie me cry for a good hour afterwards. safe to say i'm never touching drugs in my life holy hell
No Name,4.5,"THERE'S  NOTHING POSITIVE THAT EVER HAPPENS, STILL WORTH WATCHING...IT IS AN IMPORTANT MOVIE."
No Name,4.5,This movie is truly something. I had heard spoilers of the movie scenes and the ending and I still cried when I watched it. One of favourite movies honestly 😙👌
No Name,3.5,Despair without redemption. The subject matter is very dark. The editing & score are irritatingly repetitive yet mesmerizing. The plot is thin with missed opportunities but the unique vision is captured.
No Name,5,"At first the movie doesn't seem like it is going anywhere until it continues to escalate. Eventually reaching one of the best climaxes in cinematic history. It's a very depressing movie, but it will leave you in shock and awe after it is over."
No Name,3,pretty hard to watch disturbing drug movie well acted and shot but its so depressing worth watching once makes you think but some will find it too disturbing.
No Name,4,one of the most uncomfortable movies ive ever watched. wasnt a bad movie ill just never watch it again.
No Name,4,"Failure is a scary thing; everyone fears it one way or another. Requiem for a Dream hones its themes on this, and is greatly enhanced through a talented cast, this is one seriously depressing ride."
No Name,4.5,the camerawork is great，the music is the same
No Name,5,"I love the theme, and I love the cinematography. I think all of the actors did a great job! I've already seen this a few times. I'm not sure why some people say they can only stomach seeing it once. While the film is somewhat dark, I consider it a masterpiece that's worth seeing several times."
No Name,3,"6.0/10- I’m not grading this from a cinematic standpoint, but from a “that was so disturbing you couldn’t pay me to watch it again” standpoint"
No Name,5,The masterpiece of Darren Aronofsky!
No Name,5,"A shattering, mind-altering and utterly immersive psychological drama that doesn't withold, Requiem for a Dream's ravaging intensity, creative imagery and marvelous performances make it a film that positively will stick with you."
No Name,4,"An uncomfortable watch, but a brilliant film."
No Name,4.5,This movie will make you feel incredibly uneasy.
No Name,1,Tough to watch at the end.  Rough depiction of the depths and sinfulness of man.
No Name,5,"Esse filme é incrivel ele consegue nós colocar na pele dos personagem principais é muito bem dirigido os ângulos de câmera são maravilhosos a trama e o roteiro são muito bem escritos, consegue traçar um paralelo com a vida real das pessoas qur sofrem com esse vicios e o seu final é de nos fazer refletir e causar desconforto de tão inpacnatante, um filme que vale a pena assistir."
No Name,5,It's extreme! They are impressive views affected by the same problem. It's amazing what happens from the starting point to the final point.
No Name,3.5,Amazing performance by Ellen Burstyn
No Name,5,One of my favorite movie ever. Addiction is perfectly depicted by main characters slowly turning into monsters.
No Name,5,"All time favorite movie, watched many times. The movie is very sad and while it definitely can seem out of touch with reality. I think the portrayals of the tragedies it focuses are depicted with the seriousness deserved. I appreciated certain creative decisions for example the slang/jive Ty and Harry use while I have never heard the slang words used outside this movie they are easily understood with context clues and give it a timeless feel - movie specific slang shouldn't become outdated so to speak."
No Name,4,"Darren Aronofsky's Requiem for a Dream is a harrowing look at addiction and obsession.  Sara Goldfarb's (Ellen Burstyn) universe exists primarily within her Brooklyn apartment where, fueled by amphetamines, she obsesses about appearing on television.  Meanwhile, her son Harry (Jared Leto), accompanied by his girlfriend (Jennifer Connelly) and his best friend (Marlon Wayans), spend their days looking to score their next fix of heroin.  It is a nightmarish vision from the start as the characters slowly but inevitably descend into a world of horrifying physical and mental pain, psychosis, surreal hallucinations, and the reality that there is no escape.  While Aronofsky's outlandish style is sometimes unnecessarily distracting, the movie is buoyed by some stark and memorable imagery, a remarkable score by Aronofsky regular Clint Mansell, and what could just be Burstyn's career-defining performance."
No Name,2.5,"Tasteless, dull junkie mess... What am I watching?"
No Name,5,The best acting performance from Ellen Burstyn! With the best editing ever done in a movie!
No Name,5,A Once in lifetime experience.
No Name,5,"One of the best depictions of addiction ever put to film. Every character is dealing with their own addiciton to something, and it really hammers home that the ones who fall to addiciton often just are victims."
No Name,5,"It was absolutely amazing. Proof that simple problems that create simple plot lines work really well. The soundtrack was one of the most amazing ones I have ever seen in a movie. The acting was amazing as well, and the topic is masterly explored.
It is a movie that doesn't have a single heart-warming moment, and that is perfect considering the dark and raw atmosphere that they were trying (and successfully did) to create.
Drugs can really mess you up, and this movie portrays that in a beautiful way. These four people end up in a worse and darker place by the time everything is said and done. This film takes us to a journey where we can see the addicts going from less to more, going to extreme extents to get their merchandise, and at the same time we are witnesses of their descent to insanity. 
Another thing I want to point out is the photography. OUTSTANDING. The way this movie uses it's cameras is astonishing. Yet again, simple but incredibly effective shots result from this work of art. This movie will raise your tension and feel the desperation from the characters. It will amaze you with its beautiful scenes and unique atmosphere.
It is simple. It is intense. It is one of the greatest movies I have ever seen, without a doubt."
No Name,3.5,"Depressing movie, well done but lacking anything pleasant."
No Name,3.5,This...is one heck of a difficult film to review. You won't enjoy yourself. You're not supposed to. Aronofsky is unflinching in driving home the horrors of drug abuse - but his stylish direction distracts from as much as it enhances that goal.
No Name,4,"QUE TRAUMA. Se la recomiendo a todos y no se la recomiendo a nadie. En serio es una película +18 pero no por la violencia o sexualidad, sino por la carga de realidad tan impactante."
No Name,5,One of the best movies ever made in my opinion. Brutally real. An unforgettable watch that will leave you thinking about it long after the credits roll.
No Name,3.5,"A deeply disturbing film -- showing graphically the effect dope has on four people's lives. All four are involved in personal relationships with each other. Dope is the catalyst but the real evil is society -- dreams that are promised and cannot be fulfilled by four inadequate people. Moreover, the way society treats its failures is gut-wrenchingly depicted. Absolutely not for the faint-hearted, not even sure myself whether I benefitted from watching it."
No Name,4.5,"The editing and cinematography of this movie are absolutely riveting, and Aronofsky's direction is truly a work of art. The messages this movie displays are yet to age and the actors are firing on all cilinders. For people saying it's too dark, depressing and has no business existing, go watch Dr. Dolittle 2 for the 98th time!"
No Name,4,"The pace is frenetic.  That put me off at first, but once I caught up with the rhythm I enjoyed the film.  Ellen Burstyn is terrific."
No Name,4.5,"This movie is incredibly disturbing and depressing, however, you will never forget it. Amazing cinematography and artistically thought out plot."
No Name,5,I'm never watching that again
No Name,4.5,"As a young filmmaker this movie left an imprint.  This film made the camera a stylistic element beyond anything that had been done before.  Sure yes,  other great masterpieces of cinema contained great portraits capture in motion, but rarely was the motion used to repeatedly tell the story.   This is where Requiem For A Dream shines, the use of the camera to tell the simplest of stories, one of vice, and pain and fear, and love and joy which barely slipped through our fingers.  Before the main characters have yet to live they are seeking death.  Their parents, and their parents parents doing the same, except not through existential foes, but actual others, looking to submit to existence with slow death.  Not by drugs, but by war, or the misery of the knowledge of what one could have been.  Don't could have been is the story of this movie, summarized by lifes transposed onto drugs and violence.  All the choices of the characters no matter their prior circumstances."
No Name,4.5,This is really a screwed up movie it's kinda sad but it's a great movie. It's all about drugs and how they ruin your life. Well the son is a heroin addict along with his girl and his best friend. And they figure out a way to make money and able to support their habit but in the long run things just get really bad for them. Now one of the dope fiends mother tries to go on a diet and it doesn't work out so she sees a doctor and they put her on uppers. So she can eat as much as she wants and lose weight. And when she starts out taking them they make her feel really good until her body gets immune to them and then she starts craving the high and she becomes a total mess. The whole movie is great but everything gets screwed up
No Name,5,"Really powerful story, definitely one of the most powerful movies out there."
No Name,1.5,"Sad, depressing, gross, on and on. Yes, drugs damage and kill. We know that. What's the point of putting this offensive mess in people's faces? Other than the good acting, this film has no merit and no need to be made."
No Name,4.5,This movie deserved more oscar noms and Ellen Burstyn should’ve won for best actress. This is very disturbing but expertly crafted in a way I hadn’t seen before when I first saw it. It’s a drug movie masterpiece
No Name,3.5,"Highly discomforting, but sharply crafted to portray horrors effectively—it's a masterpiece I never want to see again."
No Name,5,"A work of art! What a beautiful tragic film. Excellent cinematography. Fine, fine cast! I couldn't take my eyes off it. A must watch."
No Name,4,"Not a movie you will watch over a billion times, more of an educational movie dealing with the levels of addiction, mental illnes,s and drug abuse."
No Name,4.5,"In this twisted Aronofsky flick, four individuals pursue love and adoration in various ways. Their changing lifestyles lead them down a rapid road of addiction, crime, insanity, and greed. Aronofsky's examination of the dreadful and long-lasting effects that these can have on human beings is agonizingly thrilling— possibly unendurable for some. Still, the dramatic thriller was executed very well and the acting was efficacious. It's mind-boggling, tragic, graphic, absolutely shuttering, but above all, realistic. I enjoyed the eeriness and the darkness of the film, but it was made to leave a sour taste in our mouths and Darren Aronofsky delivered.

For the bold and disturbed, I recommend you give it a night-watch. For the more squeamish movie-goers and strangers to the psychological thriller genre, I STRONGLY caution… 88%!"
No Name,4,An amazing but unpleasant film to watch.
No Name,5,"crude, a good representation and a roller-coaster of emotions"
No Name,4.5,"Requiem for a dream is a movie that is daring with super crisp clean imagery,impeccable directing with outstanding performances from its cast. It’s a Heartwrenching look at addiction and it makes for some must watch cinema. This is my 2nd arronfsky film and I’m absolutely hooked. Grade A"
No Name,5,"One of the best, most suspensful movies I've ever seen."
No Name,4,"Incredible score. Raw, wrenching look at what addiction does. Funnily enough, I found the mother's story to be the most captivating. The crosscutting at the end, with each character destroying themselves in pursuit of that craving, is really powerful. There are so many cringe-inducing moments in this film because of how unflinching Aronofsky is in depicting these four interconnected tragedies. Not a fun film to watch, but it is a resounding display of filmmaking."
No Name,4,"A great film that pounds home the motif of ""You reap what you sow""."
No Name,3,"The acting was phenomenal. I agree with others it is a difficult watch. I found the storyline to be a bit cliche, very much in line with something we would have been shown in middle school to scare us away from drugs."
No Name,3.5,"While a bit clunky and jarring for a viewer, who can't help get the theme of this movie stuck in one's head? Great acting from Jared Leto and the entire crew and very interesting parallels between the characters for the audience to analyze. It's one of those movies that are good because of how sad and crazy they are!"
No Name,4,"Great movie, perfect to fall in love and see a work of art at the same time."
No Name,4,"This might be one of my favorite ""darker' films of all time. It's hard to watch, but it evokes so many strange emotions. The first time I watched, I was genuinely terrified and so disturbed for days after. But that is why I NEEDS to be watched, especially by younger people. Watch out for that fridge :)"
No Name,1,"Too twisted, too sad, too creepy. Don't watch it if you are not in a mood for something that will give you a sad, bad feeling., It's not a conventional movie..."
No Name,4,"This movie was very detailed in portraying the lifestyle of a drug addict. It was intense and at times hard to watch. But none of it was fiction, it was all too real."
No Name,4.5,"""Requiem for a Dream"" is a total nightmare of the life of its subjects. The rawness of the film is carry out for its montage and powerful performances. 9/10"
No Name,4,"What a great disturbing experience. I cannot express by just seeing the cruelty of the director in all scenes. Just well-directed one of the world's best movies.

The Heart content is in there. It's not for the faint-hearted folks. It's one of the most horrifying psychological thrillers I ever saw. It's cruelly testing all of your nerves in every single part of the film. Awesome watch"
No Name,4,"A shocking and punching movie that you'll never forget. You see the dreams of each and everyone of the characters be canceled by this drug and it absolutely pushes you away from this. It is a really good way to give a life lesson to people of 15-18 that watches this. Never start because you may be like them. The story of the four characters were tragic but you just wanted them to succeed and that is why I love this movie. The story is perfect and the acting makes the movie more watchable. After this, the original soundtrack of this movie is unforgettable, splendid. I just didn't like that much the repetitive use of little sequences before they take drug or something. I don't know how to call it, but it was a bit too much. A really good movie and a must see."
No Name,5,Still one of the best films ever made in my opinion!
No Name,4.5,"Requiem for a Dream is an interesting psychological drama film about drug use. American director Darren Aronofsky successfully portrays the drug addiction of the four protagonists and its consequences on their physical and emotional state. The interpretations of Ellen Burstyn, Jared Leto, Jennifer Connelly, and Marlon Wayans are remarkable and, in particular, that of Burstyn, who manages to completely fit into her character. The film also features the extensive use of short cuts, split scenes, and very tight close-ups. Finally, the movie soundtrack composed by Clint Mansell, and which includes the famous track Lux Aeterna, is simply extraordinary and is a fundamental component of the film. One of the best movies about drug addiction."
No Name,4,"A visceral and uncomfortable viewing, but not one to be missed. Requiem won’t be for everyone, but it examines an ugly side of human nature and the unfortunate consequences of addiction in a blisteringly chilling way. The performances were excellent and the commitment was real. It’s not a particularly re-watchable film, but it’s a cult classic to add to the list"
No Name,4,This illustrates the devastating nature & consequences of addiction...
No Name,3.5,"An interesting movie that didn't hit me as hard or intense as it may others. The film portrays the descent into addiction of four related but different individuals. While it's supposed to be an emotional and psychological thriller, it didn't necessarily bring out those feelings in me. I felt bad for the characters and their decision making skills but the progression of the story moved too quickly at times for me to build strong connections with those involved. However, the performances are tragically beautiful and the story is tragically bleak. The portrayal of drugs and its effect on the lives of its users and others around them is the central point and in that sense the film succeeds. Nonetheless, this film will hit harder to those who've been affected by the subject matter or have knowledge on the topic."
No Name,4.5,"Requiem for a Dream shows excellent performances twisted in a world of addiction and struggle. It is at times hard to watch but it shows the reality of addiciton with tough scenes and memorable performances. It's a movie you'd probably only watch once, but you will remember it for a long time."
No Name,4.5,"Devastating and heartbreaking performances from Jared Leto and Jennifer Connelly complement Aronofsky's intense direction, making Requiem for a Dream hard to forget."
No Name,5,The best drama ever!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
No Name,3.5,"""Requiem for a Dream"" is an American psychological drama film directed by Darren Aronofsky in 2000. It is adapted from Hubert Selby Jr. in 1978. The film describes four characters affected by drug addiction and how it changes their physical and emotional states. Their addiction makes them imprisoned in a world of fantasy and despair. As the movie develops, each character will deteriorate and their reality will be replaced by fantasy, leading to disaster.
""Requiem for a Dream"" is a movie of four Americans who have fallen from power. They have no bright future but resort to stimulants. When Sara hoped to find a way out of chemical happiness, for her son Harry, his girlfriend Marian and friend Tyrone, she also got used too the pills and even mother Sara Goldfarb fell into a downward spiral. At the beginning of the film, she still tried to guide the child on the right path by tying the TV he wanted to sell to the radiator, but when a rogue nutritionist confessed to a somewhat neurotic sixty-year-old that she might lose weight, because of the pills she didn't want to stop taking them and got addicted.
The movie focuses on the lives of the residents of Coney Island, and the film shows the consequences of addiction and obsession and how obsession leads to addiction. By playing with different camera angles and the smooth editing work, a special film experience is created. Just like the audience has experienced the pain of various characters. 
Jared Leto convincingly plays the role of drug addict Harry Goldfarb, and he will do his best to get the last batch of heroin. But money is a problem. He has no choice but to force his addict girlfriend Marion into prostitution, and the latter is a brilliant role played by Jennifer Connelly. His good friend Tyrone, played by Marlon Wayans, also tried to control his addiction, but his efforts were in vain.
When friends were struggling with addiction, Harry's mother Sara was glued to the tube when she called for contestants on her favorite TV show. She is determined to participate, but needs to lose a few pounds to wear her favorite clothes. Her obsession with television made her addicted to drugs that can speed up the weight loss process. But the result was disastrous, and Sara slowly and surely seemed to lose control of reality. The exorcist actress Ellen Burstyn played a very good role.
""Requiem for a Dream'' is a drama film that makes you think, but also gives you a bad feeling. The film clearly shows how strong an addiction can be. But also how strong an obsession can be and that this can lead to rash choices with disastrous consequences. Requiem for a Dream is, for me, the example of a good film that I never need to see again. It made me quite depressed. With this masterpiece, he impressed me as a viewer."
No Name,3,"This movie has the best music score. The movie shows you how far people can go just to prove that they are something, even though that chase might/will destroy you. Also, we need some limits, otherwise we will lose control."
No Name,4,Perfect atmosphere crafting that matches the story and its ending perfectly. Good portion of this acomplishment belongs to the delicious sondtrack.
No Name,3.5,"Requiem for a dream is not a depressing film as people exclaim it to be but is a film crafted to talk about tragedy highlighting the harsh realities of life. With beautiful visuals that portray important observations, I can't ponder enough about the appropriate score that suits it comfortably. But in the end, the film fails to provide crucial stepping stones for the plot to accelerate."
No Name,4.5,"RATING: A-   Director: Darren Aronofsky 
Requiem for a Dream is a film that's nothing for the faint hearted. The four leads are really good, considering  that the film has only very little minor characters, Ellen Burstyn is definitely the standout right here. The Style and Cinematography are good and they try to do a lot with split screens and pulling the fantastic Score throughout the entire movie. In one sentence, this is a Masterpiece but I'll never ever want to watch it again."
No Name,5,"A Masterpiece that doesn't hold back and doesn't care if the audience is okay with that decision or not. That's what makes it a true legend in the world of film; once seen, unable to be forgotten. A movie that stays with you forever and perhaps was a bit ahead of its time so far as the extreme nature through which its subject matter of addiction and subsequent downward spiral is displayed, resulting in everything from the perfect technical aspects of score to cinematography and editing, all the way up to the acting talent on display from the four leads, who are arguably two leads (Leto and Burstyn) and two supporters (Connelly and Waynes), all of whom could and should have been nominated for their performances, all of whom carried their weight, and when combined resulted in one of the most gut wrenching, unforgettable, real, true, horrific, and polarizing movies of a generation. There's just simply no other movie like Requiem for a Dream."
No Name,3,"I know its well acted, well directed etc, etc but it was such an unpleasant watch that I can't rate this film that high.  Obviously it was supposed to be a downer but I couldn't find any kind of love from the filmaking because it was a slog to watch these characters spiral into the darkest of pits.  Certainly a onetime watch and I'm really only rating it this high because of the technical aspects of Requiem, nothing else."
No Name,4,A movie that depicts the horrific reality of drug addiction with great cinematography . Although due to heavy exaggeration of storyline and poor characterization it lacks in delivery and influence . Though it's scary enough to keep you sober .
No Name,4.5,"An analysis of addiction, an examination of excess and a poem to the uneducated. This film is exactly what it should be to anyone willing to absorb the message. I love this film. 8/10"
No Name,4,"Hard-hitting and gritty with some extremely uncomfortable scenes. However, they all have their part to play in building themes, story, and character. Leto, Burstyn, Connelly, and Wayans all put in excellent performances, with good support from Christopher McDonald. 

Movie Review #1"
No Name,4,"""In the end it's all nice.""

I've put off watching ""Requiem for a Dream"" for forever given the grim subject matter. A recent re-review by Jeremy Jahns motivated me to finally watch it.

And hoo-boy, what a bleak and brutal masterpiece.

It's clearly Darron Aronofsky's best and most compelling work. The acting is phenomenal. The editing, cinematography, and filming style is just amazing and innovative. The way he brings to life four different character arcs such that we care about each and everyone of them shows an artist who is a master at his craft.

For some reason I didn't have the passionate reaction to this as the many fans/critics that absolutely adore the movie. This may be a generational issue.

Trainspotting was more to my personal liking which I think has to do with the soundtrack which for me really elevated it to a more re-watchable film. Trainspotting may have more comedy, but it can get super dark as well (the baby scene).

Ultimately, this is clearly a movie classic that will stand the test of time."
No Name,4.5,"One of the most terrifying films I have ever seen, if not the most terrifying. Requiem of a dream takes a deep unpolished dive into the physical and psychological ramifications of drug abuse. This superb film will leave you in utter despair at even the thought of consuming recreational drugs and is a must watch!"
No Name,4.5,Terrifying. I say it is scarier than a horror movie.
No Name,4,"83%. This movie is a powerful look into the effect of addiction within society, but more importantly ourselves. Yes, we are selfish creatures. Everything, sooner or later, connects back to us, but that is how the movie gets you. On one hand you are deeply saddened for the characters, and more importantly the people who they represent in real life. But on the other hand you see the worst parts of yourself in these characters and realize you must always fight to keep those demons at bay. Aside from the message the movie is unique and is engaging throughout. I can promise you won't be bored, it will make you feel something in someway."
No Name,4.5,"A tasteless, lazy story, wrapped in perfection"
